
REPORT_DATE||','||ADET_ORAN15||','||SURE_ORAN15||','||C1||','||A||','||B||','||D2||','||C||','||D||','||D4
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
20250618,98.564,99.847,3436662,112055,6194,0,3441913,498,73448
