
REPORT_DATE||','||ADET_ORAN15||','||SURE_ORAN15||','||C1||','||A||','||B||','||D2||','||C||','||D||','||D4
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
20250618,98.609,99.836,234960,7382,443,0,235345,55,4895
