
REPORT_DATE||','||ADET_ORAN15||','||SURE_ORAN15||','||C1||','||A||','||B||','||D2||','||C||','||D||','||D4
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
20250620,97.453,98.721,580161,21677,615,118,587675,0,14762
