Result Time,Granularity Period,Object Name,Reliability,"50331748","50331749","50331750","50331751","50331752","50331753","50361697"
,Minutes,,,None,None,None,None,None,None,None
2025-06-24 14:00,60,"GLIS_IS016_ISKELE_TD/ULoCell:NodeB Function Name=NIS11_39671_IS016_ISKELE_TD, Local Cell ID=43552, Cell Name=N/A",Reliable,1.36,1.312,1.36,1.242,3705,1764,
2025-06-24 14:00,60,"GLIS_IS016_ISKELE_TD/ULoCell:NodeB Function Name=NIS11_39671_IS016_ISKELE_TD, Local Cell ID=43551, Cell Name=N/A",Reliable,0.114,0.104,0.114,0.097,14,2,
2025-06-24 14:00,60,"GLLF_LF110_YENIKENT_VIP1/ULoCell:NodeB Function Name=NLF01_39823_LF110_YENIKENT_VIP1, Local Cell ID=43033, Cell Name=N/A",Reliable,1.308,1.231,1.308,0.929,0,0,
2025-06-24 14:00,60,"GLLF_LF110_YENIKENT_VIP1/ULoCell:NodeB Function Name=NLF01_39823_LF110_YENIKENT_VIP1, Local Cell ID=43032, Cell Name=N/A",Reliable,0.913,0.842,0.913,0.764,4,4,
2025-06-24 14:00,60,"GLLF_LF110_YENIKENT_VIP1/ULoCell:NodeB Function Name=NLF01_39823_LF110_YENIKENT_VIP1, Local Cell ID=43031, Cell Name=N/A",Reliable,0.074,0.069,0.074,0.068,0,0,
2025-06-24 14:00,60,"GLLF_LF018_CYPRUS_UNIVERSITY_VIP1/ULoCell:NodeB Function Name=NLF01_39731_LF018_CYPRUS_UNIVERSITY_VIP1, Local Cell ID=44572, Cell Name=N/A",Reliable,0.06,0.053,0.06,0.053,0,0,
2025-06-24 14:00,60,"GLLF_LF018_CYPRUS_UNIVERSITY_VIP1/ULoCell:NodeB Function Name=NLF01_39731_LF018_CYPRUS_UNIVERSITY_VIP1, Local Cell ID=44571, Cell Name=N/A",Reliable,1.764,1.414,1.764,1.243,0,0,
2025-06-24 14:00,60,"GLLF_LF018_CYPRUS_UNIVERSITY_VIP1/ULoCell:NodeB Function Name=NLF01_39731_LF018_CYPRUS_UNIVERSITY_VIP1, Local Cell ID=44573, Cell Name=N/A",Reliable,0.386,0.36,0.386,0.321,0,0,
2025-06-24 14:00,60,"GLMG_MG001_AKDOGAN/ULoCell:NodeB Function Name=NMG11_39828_MG001_AKDOGAN, Local Cell ID=43383, Cell Name=N/A",Reliable,0.793,0.732,0.793,0.634,57,25,
2025-06-24 14:00,60,"GLMG_MG001_AKDOGAN/ULoCell:NodeB Function Name=NMG11_39828_MG001_AKDOGAN, Local Cell ID=43382, Cell Name=N/A",Reliable,1.707,1.588,1.707,1.36,248,241,
2025-06-24 14:00,60,"GLMG_MG001_AKDOGAN/ULoCell:NodeB Function Name=NMG11_39828_MG001_AKDOGAN, Local Cell ID=43381, Cell Name=N/A",Reliable,1.481,1.37,1.481,1.14,315,283,
2025-06-24 14:00,60,"GLGN_GN121_RUSTEMOGLU/ULoCell:NodeB Function Name=NGN01_39621_GN121_RUSTEMOGLU, Local Cell ID=44223, Cell Name=N/A",Reliable,0.724,0.501,0.724,0.482,832,753,
2025-06-24 14:00,60,"GLGN_GN121_RUSTEMOGLU/ULoCell:NodeB Function Name=NGN01_39621_GN121_RUSTEMOGLU, Local Cell ID=44222, Cell Name=N/A",Reliable,0.174,0.146,0.174,0.133,8,6,
2025-06-24 14:00,60,"GLGN_GN121_RUSTEMOGLU/ULoCell:NodeB Function Name=NGN01_39621_GN121_RUSTEMOGLU, Local Cell ID=44221, Cell Name=N/A",Reliable,0.681,0.611,0.681,0.596,0,0,
2025-06-24 14:00,60,"GLIS_IS038_YENI_BOGAZICI_NEW/ULoCell:NodeB Function Name=NIS11_39693_IS038_YENI_BOGAZICI_NEW, Local Cell ID=47853, Cell Name=N/A",Reliable,2.643,2.162,2.643,1.979,7207,6142,
2025-06-24 14:00,60,"GLIS_IS038_YENI_BOGAZICI_NEW/ULoCell:NodeB Function Name=NIS11_39693_IS038_YENI_BOGAZICI_NEW, Local Cell ID=47852, Cell Name=N/A",Reliable,0.939,0.832,0.939,0.756,1321,1125,
2025-06-24 14:00,60,"GLIS_IS038_YENI_BOGAZICI_NEW/ULoCell:NodeB Function Name=NIS11_39693_IS038_YENI_BOGAZICI_NEW, Local Cell ID=47851, Cell Name=N/A",Reliable,0.686,0.6,0.686,0.556,1487,1080,
2025-06-24 14:00,60,"GLGN_GN037_DEGIRMENLIK_KULE/ULoCell:NodeB Function Name=NGN01_39537_GN037_DEGIRMENLIK_KULE, Local Cell ID=45683, Cell Name=N/A",Reliable,1.358,1.264,1.358,1.149,2018,811,
2025-06-24 14:00,60,"GLGN_GN037_DEGIRMENLIK_KULE/ULoCell:NodeB Function Name=NGN01_39537_GN037_DEGIRMENLIK_KULE, Local Cell ID=45682, Cell Name=N/A",Reliable,0.444,0.425,0.444,0.356,0,0,
2025-06-24 14:00,60,"GLGN_GN037_DEGIRMENLIK_KULE/ULoCell:NodeB Function Name=NGN01_39537_GN037_DEGIRMENLIK_KULE, Local Cell ID=45681, Cell Name=N/A",Reliable,0.689,0.667,0.689,0.66,2848,1581,
2025-06-24 14:00,60,"GLLF_LF084_OSMAN_DEMIREL/ULoCell:NodeB Function Name=NLF01_39797_LF084_OSMAN_DEMIREL, Local Cell ID=43643, Cell Name=N/A",Reliable,1.261,1.164,1.261,1.004,3419,1190,
2025-06-24 14:00,60,"GLLF_LF084_OSMAN_DEMIREL/ULoCell:NodeB Function Name=NLF01_39797_LF084_OSMAN_DEMIREL, Local Cell ID=43641, Cell Name=N/A",Reliable,1.631,1.539,1.631,1.21,985,748,
2025-06-24 14:00,60,"GLLF_LF084_OSMAN_DEMIREL/ULoCell:NodeB Function Name=NLF01_39797_LF084_OSMAN_DEMIREL, Local Cell ID=43642, Cell Name=N/A",Reliable,0.358,0.333,0.358,0.318,509,288,
2025-06-24 14:00,60,"GLMG_MG022_GECITKALE_TD/ULoCell:NodeB Function Name=NMG11_39849_MG022_GECITKALE_TD, Local Cell ID=43503, Cell Name=N/A",Reliable,0.304,0.278,0.304,0.25,15,6,
2025-06-24 14:00,60,"GLMG_MG022_GECITKALE_TD/ULoCell:NodeB Function Name=NMG11_39849_MG022_GECITKALE_TD, Local Cell ID=43502, Cell Name=N/A",Reliable,1.706,1.681,1.706,1.576,5075,4503,
2025-06-24 14:00,60,"GLMG_MG022_GECITKALE_TD/ULoCell:NodeB Function Name=NMG11_39849_MG022_GECITKALE_TD, Local Cell ID=43501, Cell Name=N/A",Reliable,0.896,0.842,0.896,0.764,510,394,
2025-06-24 14:00,60,"GLGN_GN081_HISARKOY/ULoCell:NodeB Function Name=NGN01_39581_GN081_HISARKOY, Local Cell ID=44013, Cell Name=N/A",Reliable,0.319,0.286,0.319,0.268,167,92,
2025-06-24 14:00,60,"GLGN_GN081_HISARKOY/ULoCell:NodeB Function Name=NGN01_39581_GN081_HISARKOY, Local Cell ID=44012, Cell Name=N/A",Reliable,1.792,0.761,1.792,0.714,0,0,
2025-06-24 14:00,60,"GLGN_GN081_HISARKOY/ULoCell:NodeB Function Name=NGN01_39581_GN081_HISARKOY, Local Cell ID=44011, Cell Name=N/A",Reliable,0.119,0.118,0.119,0.112,97,96,
2025-06-24 14:00,60,"GLMG_MG006_BEYARMUDU_TD/ULoCell:NodeB Function Name=NMG11_39833_MG006_BEYARMUDU_TD, Local Cell ID=43433, Cell Name=N/A",Reliable,2.462,2.312,2.462,1.983,312,309,
2025-06-24 14:00,60,"GLMG_MG006_BEYARMUDU_TD/ULoCell:NodeB Function Name=NMG11_39833_MG006_BEYARMUDU_TD, Local Cell ID=43432, Cell Name=N/A",Reliable,0.166,0.146,0.166,0.14,0,0,
2025-06-24 14:00,60,"GLMG_MG006_BEYARMUDU_TD/ULoCell:NodeB Function Name=NMG11_39833_MG006_BEYARMUDU_TD, Local Cell ID=43431, Cell Name=N/A",Reliable,0.566,0.547,0.566,0.449,0,0,
2025-06-24 14:00,60,"GLMG_MG005_AYLUKA/ULoCell:NodeB Function Name=NMG11_39832_MG005_AYLUKA, Local Cell ID=43533, Cell Name=N/A",Reliable,0.85,0.815,0.85,0.81,833,534,
2025-06-24 14:00,60,"GLMG_MG005_AYLUKA/ULoCell:NodeB Function Name=NMG11_39832_MG005_AYLUKA, Local Cell ID=43532, Cell Name=N/A",Reliable,0.256,0.249,0.256,0.249,275,273,
2025-06-24 14:00,60,"GLMG_MG005_AYLUKA/ULoCell:NodeB Function Name=NMG11_39832_MG005_AYLUKA, Local Cell ID=43531, Cell Name=N/A",Reliable,1.597,1.518,1.597,1.444,260,250,
2025-06-24 14:00,60,"GLMG_MG036_MAGOSA_TERMINAL/ULoCell:NodeB Function Name=NMG11_39863_MG036_MAGOSA_TERMINAL, Local Cell ID=43103, Cell Name=N/A",Reliable,1.408,0.914,1.408,0.8,2595,1105,
2025-06-24 14:00,60,"GLMG_MG036_MAGOSA_TERMINAL/ULoCell:NodeB Function Name=NMG11_39863_MG036_MAGOSA_TERMINAL, Local Cell ID=43102, Cell Name=N/A",Reliable,0.083,0.069,0.083,0.068,4,2,
2025-06-24 14:00,60,"GLMG_MG036_MAGOSA_TERMINAL/ULoCell:NodeB Function Name=NMG11_39863_MG036_MAGOSA_TERMINAL, Local Cell ID=43101, Cell Name=N/A",Reliable,5.001,4.868,5.001,4.842,12925,12036,
2025-06-24 14:00,60,"GLMG_MG037_MAGOSA_UN/ULoCell:NodeB Function Name=NMG11_39864_MG037_MAGOSA_UN, Local Cell ID=43993, Cell Name=N/A",Reliable,3.567,3.438,3.567,3.4,4840,4787,
2025-06-24 14:00,60,"GLMG_MG037_MAGOSA_UN/ULoCell:NodeB Function Name=NMG11_39864_MG037_MAGOSA_UN, Local Cell ID=43992, Cell Name=N/A",Reliable,0.018,0.015,0.018,0.014,79,51,
2025-06-24 14:00,60,"GLMG_MG037_MAGOSA_UN/ULoCell:NodeB Function Name=NMG11_39864_MG037_MAGOSA_UN, Local Cell ID=43991, Cell Name=N/A",Reliable,0.468,0.432,0.468,0.333,70,54,
2025-06-24 14:00,60,"GLMG_MG039_MUTLUYAKA/ULoCell:NodeB Function Name=NMG11_39866_MG039_MUTLUYAKA, Local Cell ID=44871, Cell Name=N/A",Reliable,1.953,1.913,1.953,1.847,7190,4595,
2025-06-24 14:00,60,"GLMG_MG039_MUTLUYAKA/ULoCell:NodeB Function Name=NMG11_39866_MG039_MUTLUYAKA, Local Cell ID=44873, Cell Name=N/A",Reliable,2.247,2.176,2.247,2.107,7267,4737,
2025-06-24 14:00,60,"GLMG_MG039_MUTLUYAKA/ULoCell:NodeB Function Name=NMG11_39866_MG039_MUTLUYAKA, Local Cell ID=44872, Cell Name=N/A",Reliable,0.138,0.121,0.138,0.112,0,0,
2025-06-24 14:00,60,"GLLF_LF083_ORTAKOY_VIP1/ULoCell:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1, Local Cell ID=44061, Cell Name=N/A",Reliable,0.401,0.367,0.401,0.326,25829,6407,
2025-06-24 14:00,60,"GLLF_LF083_ORTAKOY_VIP1/ULoCell:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1, Local Cell ID=44062, Cell Name=N/A",Reliable,0.332,0.304,0.332,0.29,21,5,
2025-06-24 14:00,60,"GLLF_LF083_ORTAKOY_VIP1/ULoCell:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1, Local Cell ID=44063, Cell Name=N/A",Reliable,0.979,0.928,0.979,0.821,7597,193,
2025-06-24 14:00,60,"GLLF_LF083_ORTAKOY_VIP1/ULoCell:NodeB Function Name=NLF01_39796_LF083_ORTAKOY_VIP1, Local Cell ID=44064, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLMG_MG007_BOZTUNA/ULoCell:NodeB Function Name=NMG11_39834_MG007_BOZTUNA, Local Cell ID=44413, Cell Name=N/A",Reliable,3.711,3.558,3.711,3.396,7399,3313,
2025-06-24 14:00,60,"GLMG_MG007_BOZTUNA/ULoCell:NodeB Function Name=NMG11_39834_MG007_BOZTUNA, Local Cell ID=44412, Cell Name=N/A",Reliable,1.81,1.714,1.81,1.521,1725,1349,
2025-06-24 14:00,60,"GLMG_MG007_BOZTUNA/ULoCell:NodeB Function Name=NMG11_39834_MG007_BOZTUNA, Local Cell ID=44411, Cell Name=N/A",Reliable,0.993,0.936,0.993,0.828,715,647,
2025-06-24 14:00,60,"GLMG_MG061_ZIYAGOKALP/ULoCell:NodeB Function Name=NMG11_39888_MG061_ZIYAGOKALP, Local Cell ID=43483, Cell Name=N/A",Reliable,0.981,0.939,0.981,0.831,1367,1192,
2025-06-24 14:00,60,"GLMG_MG061_ZIYAGOKALP/ULoCell:NodeB Function Name=NMG11_39888_MG061_ZIYAGOKALP, Local Cell ID=43482, Cell Name=N/A",Reliable,0.403,0.375,0.403,0.361,782,769,
2025-06-24 14:00,60,"GLMG_MG061_ZIYAGOKALP/ULoCell:NodeB Function Name=NMG11_39888_MG061_ZIYAGOKALP, Local Cell ID=43481, Cell Name=N/A",Reliable,1.129,1.046,1.129,0.947,2224,1747,
2025-06-24 14:00,60,"GLMG_MG043_PASAKOY_VIP2/ULoCell:NodeB Function Name=NMG11_39870_MG043_PASAKOY_VIP2, Local Cell ID=43793, Cell Name=N/A",Reliable,1.283,0.899,1.283,0.749,1256,985,
2025-06-24 14:00,60,"GLMG_MG043_PASAKOY_VIP2/ULoCell:NodeB Function Name=NMG11_39870_MG043_PASAKOY_VIP2, Local Cell ID=43792, Cell Name=N/A",Reliable,1.635,1.556,1.635,1.132,0,0,
2025-06-24 14:00,60,"GLMG_MG043_PASAKOY_VIP2/ULoCell:NodeB Function Name=NMG11_39870_MG043_PASAKOY_VIP2, Local Cell ID=43791, Cell Name=N/A",Reliable,1.804,0.782,1.804,0.717,314,313,
2025-06-24 14:00,60,"GLLF_LF068_LEVENT/ULoCell:NodeB Function Name=NLF01_39781_LF068_LEVENT, Local Cell ID=43213, Cell Name=N/A",Reliable,0.15,0.138,0.15,0.133,0,0,
2025-06-24 14:00,60,"GLLF_LF068_LEVENT/ULoCell:NodeB Function Name=NLF01_39781_LF068_LEVENT, Local Cell ID=43212, Cell Name=N/A",Reliable,0.338,0.324,0.338,0.315,0,0,
2025-06-24 14:00,60,"GLLF_LF068_LEVENT/ULoCell:NodeB Function Name=NLF01_39781_LF068_LEVENT, Local Cell ID=43211, Cell Name=N/A",Reliable,0.833,0.768,0.833,0.529,0,0,
2025-06-24 14:00,60,"GLLF_LF088_SANAYI/ULoCell:NodeB Function Name=NLF01_39801_LF088_SANAYI, Local Cell ID=45193, Cell Name=N/A",Reliable,2.05,1.974,2.05,1.832,0,0,
2025-06-24 14:00,60,"GLLF_LF088_SANAYI/ULoCell:NodeB Function Name=NLF01_39801_LF088_SANAYI, Local Cell ID=45192, Cell Name=N/A",Reliable,1.056,0.974,1.056,0.663,0,0,
2025-06-24 14:00,60,"GLLF_LF088_SANAYI/ULoCell:NodeB Function Name=NLF01_39801_LF088_SANAYI, Local Cell ID=45191, Cell Name=N/A",Reliable,0.092,0.086,0.092,0.086,0,0,
2025-06-24 14:00,60,"GLLF_LF051_HASPOLAT_SANAYI/ULoCell:NodeB Function Name=NLF01_39764_LF051_HASPOLAT_SANAYI, Local Cell ID=44923, Cell Name=N/A",Reliable,1.174,1.121,1.174,1.053,0,0,
2025-06-24 14:00,60,"GLLF_LF051_HASPOLAT_SANAYI/ULoCell:NodeB Function Name=NLF01_39764_LF051_HASPOLAT_SANAYI, Local Cell ID=44922, Cell Name=N/A",Reliable,0.353,0.321,0.353,0.297,29102,8551,
2025-06-24 14:00,60,"GLLF_LF051_HASPOLAT_SANAYI/ULoCell:NodeB Function Name=NLF01_39764_LF051_HASPOLAT_SANAYI, Local Cell ID=44921, Cell Name=N/A",Reliable,2.16,2.069,2.16,1.979,976,298,
2025-06-24 14:00,60,"GLLF_LF066_LEMAR_AVM/ULoCell:NodeB Function Name=NLF01_39779_LF066_LEMAR_AVM, Local Cell ID=45263, Cell Name=N/A",Reliable,3.428,3.292,3.428,3.218,11696,8977,
2025-06-24 14:00,60,"GLLF_LF066_LEMAR_AVM/ULoCell:NodeB Function Name=NLF01_39779_LF066_LEMAR_AVM, Local Cell ID=45262, Cell Name=N/A",Reliable,0.332,0.304,0.332,0.285,0,0,
2025-06-24 14:00,60,"GLLF_LF066_LEMAR_AVM/ULoCell:NodeB Function Name=NLF01_39779_LF066_LEMAR_AVM, Local Cell ID=45261, Cell Name=N/A",Reliable,0.69,0.664,0.69,0.621,780,321,
2025-06-24 14:00,60,"GLLF_LF087_SABRI_ORIENT_VIP1/ULoCell:NodeB Function Name=NLF01_39800_LF087_SABRI_ORIENT_VIP1, Local Cell ID=43263, Cell Name=N/A",Reliable,1.367,1.243,1.367,1.01,5941,335,
2025-06-24 14:00,60,"GLLF_LF087_SABRI_ORIENT_VIP1/ULoCell:NodeB Function Name=NLF01_39800_LF087_SABRI_ORIENT_VIP1, Local Cell ID=43262, Cell Name=N/A",Reliable,0.313,0.296,0.313,0.282,79,59,
2025-06-24 14:00,60,"GLLF_LF087_SABRI_ORIENT_VIP1/ULoCell:NodeB Function Name=NLF01_39800_LF087_SABRI_ORIENT_VIP1, Local Cell ID=43261, Cell Name=N/A",Reliable,0.394,0.343,0.394,0.318,93,24,
2025-06-24 14:00,60,"GLLF_LF061_KIZILBAS/ULoCell:NodeB Function Name=NLF01_39774_LF061_KIZILBAS, Local Cell ID=43853, Cell Name=N/A",Reliable,0.6,0.576,0.6,0.528,634,457,
2025-06-24 14:00,60,"GLLF_LF061_KIZILBAS/ULoCell:NodeB Function Name=NLF01_39774_LF061_KIZILBAS, Local Cell ID=43852, Cell Name=N/A",Reliable,0.535,0.506,0.535,0.49,507,498,
2025-06-24 14:00,60,"GLLF_LF061_KIZILBAS/ULoCell:NodeB Function Name=NLF01_39774_LF061_KIZILBAS, Local Cell ID=43851, Cell Name=N/A",Reliable,2.25,2.129,2.25,2.096,3285,2099,
2025-06-24 14:00,60,"GLLF_LF096_TOYOTA_PLAZA/ULoCell:NodeB Function Name=NLF01_39809_LF096_TOYOTA_PLAZA, Local Cell ID=43223, Cell Name=N/A",Reliable,0.089,0.086,0.089,0.083,0,0,
2025-06-24 14:00,60,"GLLF_LF096_TOYOTA_PLAZA/ULoCell:NodeB Function Name=NLF01_39809_LF096_TOYOTA_PLAZA, Local Cell ID=43222, Cell Name=N/A",Reliable,1.853,1.681,1.853,1.519,289,246,
2025-06-24 14:00,60,"GLLF_LF096_TOYOTA_PLAZA/ULoCell:NodeB Function Name=NLF01_39809_LF096_TOYOTA_PLAZA, Local Cell ID=43221, Cell Name=N/A",Reliable,0.156,0.138,0.156,0.138,0,0,
2025-06-24 14:00,60,"GLLF_LF105_YDU_TIP_VIP1/ULoCell:NodeB Function Name=NLF01_39818_LF105_YDU_TIP_VIP1, Local Cell ID=44943, Cell Name=N/A",Reliable,0.085,0.078,0.085,0.075,0,0,
2025-06-24 14:00,60,"GLLF_LF105_YDU_TIP_VIP1/ULoCell:NodeB Function Name=NLF01_39818_LF105_YDU_TIP_VIP1, Local Cell ID=44942, Cell Name=N/A",Reliable,1.336,1.226,1.336,0.953,0,0,
2025-06-24 14:00,60,"GLLF_LF105_YDU_TIP_VIP1/ULoCell:NodeB Function Name=NLF01_39818_LF105_YDU_TIP_VIP1, Local Cell ID=44941, Cell Name=N/A",Reliable,0.075,0.072,0.075,0.071,126,76,
2025-06-24 14:00,60,"GLLF_LF103_YDU_KUTUPHANE/ULoCell:NodeB Function Name=NLF01_39816_LF103_YDU_KUTUPHANE, Local Cell ID=43493, Cell Name=N/A",Reliable,0.156,0.15,0.156,0.147,0,0,
2025-06-24 14:00,60,"GLLF_LF103_YDU_KUTUPHANE/ULoCell:NodeB Function Name=NLF01_39816_LF103_YDU_KUTUPHANE, Local Cell ID=43492, Cell Name=N/A",Reliable,0.083,0.083,0.083,0.081,0,0,
2025-06-24 14:00,60,"GLLF_LF103_YDU_KUTUPHANE/ULoCell:NodeB Function Name=NLF01_39816_LF103_YDU_KUTUPHANE, Local Cell ID=43491, Cell Name=N/A",Reliable,0.261,0.233,0.261,0.214,0,0,
2025-06-24 14:00,60,"GLGN_GN022_BEYLERBEYI_ESK/ULoCell:NodeB Function Name=NGN01_39522_GN022_BEYLERBEYI_ESK, Local Cell ID=45703, Cell Name=N/A",Reliable,0.274,0.253,0.274,0.253,0,0,
2025-06-24 14:00,60,"GLGN_GN022_BEYLERBEYI_ESK/ULoCell:NodeB Function Name=NGN01_39522_GN022_BEYLERBEYI_ESK, Local Cell ID=45702, Cell Name=N/A",Reliable,0.142,0.133,0.142,0.122,0,0,
2025-06-24 14:00,60,"GLGN_GN022_BEYLERBEYI_ESK/ULoCell:NodeB Function Name=NGN01_39522_GN022_BEYLERBEYI_ESK, Local Cell ID=45701, Cell Name=N/A",Reliable,0,0,0,0,0,0,
2025-06-24 14:00,60,"GLLF_LF099_YAKINDOGU/ULoCell:NodeB Function Name=NLF01_39812_LF099_YAKINDOGU, Local Cell ID=43083, Cell Name=N/A",Reliable,0.074,0.068,0.074,0.067,0,0,
2025-06-24 14:00,60,"GLLF_LF099_YAKINDOGU/ULoCell:NodeB Function Name=NLF01_39812_LF099_YAKINDOGU, Local Cell ID=43082, Cell Name=N/A",Reliable,0.035,0.031,0.035,0.029,0,0,
2025-06-24 14:00,60,"GLLF_LF099_YAKINDOGU/ULoCell:NodeB Function Name=NLF01_39812_LF099_YAKINDOGU, Local Cell ID=43081, Cell Name=N/A",Reliable,3.763,3.529,3.763,2.581,0,0,
2025-06-24 14:00,60,"GLGN_GN050_DORANA/ULoCell:NodeB Function Name=NGN01_39550_GN050_DORANA, Local Cell ID=43333, Cell Name=N/A",Reliable,0.203,0.178,0.203,0.162,14481,3054,
2025-06-24 14:00,60,"GLGN_GN050_DORANA/ULoCell:NodeB Function Name=NGN01_39550_GN050_DORANA, Local Cell ID=43332, Cell Name=N/A",Reliable,0.143,0.136,0.143,0.136,0,0,
2025-06-24 14:00,60,"GLGN_GN050_DORANA/ULoCell:NodeB Function Name=NGN01_39550_GN050_DORANA, Local Cell ID=43331, Cell Name=N/A",Reliable,0.971,0.91,0.971,0.786,0,0,
2025-06-24 14:00,60,"GLLF_LF102_YDU_ILETISIM/ULoCell:NodeB Function Name=NLF01_39815_LF102_YDU_ILETISIM, Local Cell ID=45463, Cell Name=N/A",Reliable,0.04,0.039,0.04,0.032,0,0,
2025-06-24 14:00,60,"GLLF_LF102_YDU_ILETISIM/ULoCell:NodeB Function Name=NLF01_39815_LF102_YDU_ILETISIM, Local Cell ID=45462, Cell Name=N/A",Reliable,0.231,0.204,0.231,0.197,0,0,
2025-06-24 14:00,60,"GLLF_LF102_YDU_ILETISIM/ULoCell:NodeB Function Name=NLF01_39815_LF102_YDU_ILETISIM, Local Cell ID=45461, Cell Name=N/A",Reliable,0.057,0.049,0.057,0.047,0,0,
2025-06-24 14:00,60,"GLGN_GN051_DUSEM_APT/ULoCell:NodeB Function Name=NGN01_39551_GN051_DUSEM_APT, Local Cell ID=44193, Cell Name=N/A",Reliable,1,0.897,1,0.686,1487,1346,
2025-06-24 14:00,60,"GLGN_GN051_DUSEM_APT/ULoCell:NodeB Function Name=NGN01_39551_GN051_DUSEM_APT, Local Cell ID=44192, Cell Name=N/A",Reliable,1.607,1.558,1.607,1.558,10057,9843,
2025-06-24 14:00,60,"GLGN_GN051_DUSEM_APT/ULoCell:NodeB Function Name=NGN01_39551_GN051_DUSEM_APT, Local Cell ID=44191, Cell Name=N/A",Reliable,0.168,0.168,0.168,0.168,213,210,
2025-06-24 14:00,60,"GLLK_LK002_CEM_PISMIS_PETROL/ULoCell:NodeB Function Name=NLK01_39700_LK002_CEM_PISMIS_PETROL, Local Cell ID=46623, Cell Name=N/A",Reliable,1.226,1.093,1.226,0.946,9641,5720,
2025-06-24 14:00,60,"GLLK_LK002_CEM_PISMIS_PETROL/ULoCell:NodeB Function Name=NLK01_39700_LK002_CEM_PISMIS_PETROL, Local Cell ID=46622, Cell Name=N/A",Reliable,0.211,0.21,0.211,0.21,866,691,
2025-06-24 14:00,60,"GLLK_LK002_CEM_PISMIS_PETROL/ULoCell:NodeB Function Name=NLK01_39700_LK002_CEM_PISMIS_PETROL, Local Cell ID=46621, Cell Name=N/A",Reliable,0.472,0.467,0.472,0.465,2569,1400,
2025-06-24 14:00,60,"GLLK_LK003_CENGIZTOPEL/ULoCell:NodeB Function Name=NLK01_39701_LK003_CENGIZTOPEL, Local Cell ID=44893, Cell Name=N/A",Reliable,0.486,0.449,0.486,0.342,2993,1462,
2025-06-24 14:00,60,"GLLK_LK003_CENGIZTOPEL/ULoCell:NodeB Function Name=NLK01_39701_LK003_CENGIZTOPEL, Local Cell ID=44892, Cell Name=N/A",Reliable,1.11,1.064,1.11,1.057,9288,8217,
2025-06-24 14:00,60,"GLLK_LK003_CENGIZTOPEL/ULoCell:NodeB Function Name=NLK01_39701_LK003_CENGIZTOPEL, Local Cell ID=44891, Cell Name=N/A",Reliable,5.697,5.39,5.697,3.9,7552,3159,
2025-06-24 14:00,60,"GLMG_MG041_OZYAHYALAR/ULoCell:NodeB Function Name=NMG11_39868_MG041_OZYAHYALAR, Local Cell ID=44043, Cell Name=N/A",Reliable,2.892,2.681,2.892,2.1,3412,1599,
2025-06-24 14:00,60,"GLMG_MG041_OZYAHYALAR/ULoCell:NodeB Function Name=NMG11_39868_MG041_OZYAHYALAR, Local Cell ID=44042, Cell Name=N/A",Reliable,0.954,0.928,0.954,0.897,0,0,
2025-06-24 14:00,60,"GLMG_MG041_OZYAHYALAR/ULoCell:NodeB Function Name=NMG11_39868_MG041_OZYAHYALAR, Local Cell ID=44041, Cell Name=N/A",Reliable,0.918,0.839,0.918,0.779,2627,184,
2025-06-24 14:00,60,"GLLF_LF119_TURKER_APT/ULoCell:NodeB Function Name=NLF01_39897_LF119_TURKER_APT, Local Cell ID=47943, Cell Name=N/A",Reliable,0.45,0.417,0.45,0.401,640,637,
2025-06-24 14:00,60,"GLLF_LF119_TURKER_APT/ULoCell:NodeB Function Name=NLF01_39897_LF119_TURKER_APT, Local Cell ID=47942, Cell Name=N/A",Reliable,0.254,0.239,0.254,0.225,328,250,
2025-06-24 14:00,60,"GLLF_LF119_TURKER_APT/ULoCell:NodeB Function Name=NLF01_39897_LF119_TURKER_APT, Local Cell ID=47941, Cell Name=N/A",Reliable,0.722,0.658,0.722,0.557,267,87,
2025-06-24 14:00,60,"GLLF_LF074_METEHAN_ULUC_APT/ULoCell:NodeB Function Name=NLF01_39787_LF074_METEHAN_ULUC_APT, Local Cell ID=47253, Cell Name=N/A",Reliable,0.708,0.647,0.708,0.621,373,127,
2025-06-24 14:00,60,"GLLF_LF074_METEHAN_ULUC_APT/ULoCell:NodeB Function Name=NLF01_39787_LF074_METEHAN_ULUC_APT, Local Cell ID=47252, Cell Name=N/A",Reliable,0.31,0.271,0.31,0.265,0,0,
2025-06-24 14:00,60,"GLLF_LF074_METEHAN_ULUC_APT/ULoCell:NodeB Function Name=NLF01_39787_LF074_METEHAN_ULUC_APT, Local Cell ID=47251, Cell Name=N/A",Reliable,1.533,1.408,1.533,1.343,0,0,
2025-06-24 14:00,60,"GLLF_LF012_BARAJ/ULoCell:NodeB Function Name=NLF01_39725_LF012_BARAJ, Local Cell ID=44183, Cell Name=N/A",Reliable,0.349,0.331,0.349,0.31,393,345,
2025-06-24 14:00,60,"GLLF_LF012_BARAJ/ULoCell:NodeB Function Name=NLF01_39725_LF012_BARAJ, Local Cell ID=44182, Cell Name=N/A",Reliable,0.024,0.022,0.024,0.022,0,0,
