Result Time,Granularity Period,Object Name,Reliability,"50332548","50332549","50332550","50332554","50342548","50342549","50342550","50342554","50342612","50342613","50342615","50342616"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None
2025-06-24 06:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44533, Cell Name=N/A",Reliable,0,0,0.39,0.193,0,0,6.5,2,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44532, Cell Name=N/A",Reliable,0,0,2.652,0.976,0,0,13,5,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44531, Cell Name=N/A",Reliable,0,0,1.54,0.953,0,0,11.5,4,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44582, Cell Name=N/A",Reliable,0,0,0.917,0.378,0,0,8.5,4,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44583, Cell Name=N/A",Reliable,0,0,0.151,0.065,0,0,3.5,1,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44581, Cell Name=N/A",Reliable,0,0,2.303,0.962,0,0,16.5,6,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43364, Cell Name=N/A",Reliable,0,0,0.024,0.031,0,0,1,1,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43363, Cell Name=N/A",Reliable,0,0,1.192,0.674,0,0,17,4,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43362, Cell Name=N/A",Reliable,0,0,0.935,0.613,0,0,6,4,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43361, Cell Name=N/A",Reliable,0,0,1.016,0.289,0,0,8.5,3,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45063, Cell Name=N/A",Reliable,0,0,4.584,1.925,0,0,18.5,7,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45062, Cell Name=N/A",Reliable,0,0,0.898,0.654,0,0,6,4,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45061, Cell Name=N/A",Reliable,0,0,0.852,0.379,0,0,5.5,3,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47243, Cell Name=N/A",Reliable,0,0,1.817,0.935,0,0,11.5,5,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47242, Cell Name=N/A",Reliable,0,0,1.188,1.138,0,0,3.5,3,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47241, Cell Name=N/A",Reliable,0,0,1.503,0.715,0,0,8,4,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46563, Cell Name=N/A",Reliable,0,0,0.408,0.4,0,0,3,2,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46562, Cell Name=N/A",Reliable,0,0,0.932,0.444,0,0,5.5,3,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46561, Cell Name=N/A",Reliable,0,0,0.608,0.518,0,0,4,3,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF104_YDU_SAGLIK_BILIMLERI/ULoCell:NodeB Function Name=NLF01_39817_LF104_YDU_SAGLIK_BILIMLERI, Local Cell ID=48381, Cell Name=N/A",Reliable,0,0,0.035,0.04,0,0,1,1,0,0,0,0
2025-06-24 06:00,60,"GLLF_LF104_YDU_SAGLIK_BILIMLERI/ULoCell:NodeB Function Name=NLF01_39817_LF104_YDU_SAGLIK_BILIMLERI, Local Cell ID=46595, Cell Name=N/A",Reliable,0,0,0.067,0.09,0,0,1.5,1,0,0,0,0
