Result Time,Granularity Period,Object Name,Reliability,"50331917","50332061","50332064","50332065","50332069","50332079","50332258","50332388","50332389","50332504","50332626","50332632","50332639","50332640","50332641","50332645","50332646","50332647","50342048","50342049","50342050","50342051","50361705","50361706","50361725","50361726","50361735","50361740","50361743","50361744","50361747","50361749","50361751","50361753","50361755","50361757","50361759","50361761","50361763","50361765","50361767","50361769","50361771","50361773","50361775","50361777","50361779","50361781","50361783","50361785","50361787","50361789","50361791","50361793","50361795"
,Minutes,,,per mill,%,None,None,None,None,None,None,None,per mill,None,None,s,None,s,s,s,s,%,None,None,dB,None,None,None,None,None,kHz,None,kHz,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2025-06-24 12:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44533, Cell Name=N/A",Reliable,984.538,0,256,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12,32.278,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44532, Cell Name=N/A",Reliable,999.643,4,256,0,0,0,0,0,0,4.167,0,0,0,0,,0,0,0,35,89.77,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44531, Cell Name=N/A",Reliable,960.883,0,256,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,19,32.347,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44582, Cell Name=N/A",Reliable,987.543,1,256,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,75,40.546,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44583, Cell Name=N/A",Reliable,964.184,0,122,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,32,23.758,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44581, Cell Name=N/A",Reliable,998.66,3,256,0,0,0,0,0,0,12.5,0,0,0,0,,0,0,0,88,50.459,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43364, Cell Name=N/A",Reliable,1000,0,248,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,24.914,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43363, Cell Name=N/A",Reliable,982.882,2,256,0,0,0,0,0,0,908.333,0,0,0,0,,0,0,0,86,51.579,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43362, Cell Name=N/A",Reliable,926.252,2,256,0,0,0,0,0,0,16.667,0,0,0,0,,0,0,0,47,40.111,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24 12:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43361, Cell Name=N/A",Reliable,863.263,1,256,0,0,0,0,0,0,1000,0,0,0,0,,0,0,0,39,36.337,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
