Result Time,Granularity Period,Object Name,Reliability,"50332548","50332549","50332550","50332554","50342548","50342549","50342550","50342554","50342612","50342613","50342615","50342616"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None
2025-06-24 10:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44533, Cell Name=N/A",Reliable,0,0,2.285,0.968,0,0,27,5,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44532, Cell Name=N/A",Reliable,0,0,23.697,7.092,0,0,45,15,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF007_ASTRO/ULoCell:NodeB Function Name=NLF01_39720_LF007_ASTRO, Local Cell ID=44531, Cell Name=N/A",Reliable,0,0,4.848,1.86,0,0,20.5,7,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44582, Cell Name=N/A",Reliable,0,0,7.745,3.4,0,0,25.5,9,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44583, Cell Name=N/A",Reliable,0,0,1.431,0.544,0,0,11,3,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF020_DEMIRHAN/ULoCell:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN, Local Cell ID=44581, Cell Name=N/A",Reliable,0,0,6.915,2.389,0,0,30.5,9,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43364, Cell Name=N/A",Reliable,0,0,0.294,0.136,0,0,9.5,2,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43363, Cell Name=N/A",Reliable,0,0,10.061,3.95,0,0,26.5,10,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43362, Cell Name=N/A",Reliable,0,0,9.109,2.749,0,0,30.5,8,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43361, Cell Name=N/A",Reliable,0,0,9.86,4.507,0,0,28,12,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45063, Cell Name=N/A",Reliable,0,0,26.269,8.985,0,0,51,22,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45062, Cell Name=N/A",Reliable,0,0,6.353,2.499,0,0,31.5,8,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45061, Cell Name=N/A",Reliable,0,0,8.486,3.768,0,0,34,9,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47243, Cell Name=N/A",Reliable,0,0,5.01,1.654,0,0,14.5,7,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47242, Cell Name=N/A",Reliable,0,0,1.706,1.054,0,0,8,4,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47241, Cell Name=N/A",Reliable,0,0,3.166,1.46,0,0,12.5,5,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46563, Cell Name=N/A",Reliable,0,0,5.422,2.656,0,0,25.5,7,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46562, Cell Name=N/A",Reliable,0,0,5.272,2.31,0,0,21,7,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46561, Cell Name=N/A",Reliable,0,0,1.213,0.871,0,0,6,4,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF104_YDU_SAGLIK_BILIMLERI/ULoCell:NodeB Function Name=NLF01_39817_LF104_YDU_SAGLIK_BILIMLERI, Local Cell ID=48381, Cell Name=N/A",Reliable,0,0,0.251,0.064,0,0,5,1,0,0,0,0
2025-06-24 10:00,60,"GLLF_LF104_YDU_SAGLIK_BILIMLERI/ULoCell:NodeB Function Name=NLF01_39817_LF104_YDU_SAGLIK_BILIMLERI, Local Cell ID=46595, Cell Name=N/A",Reliable,0,0,0.088,0.103,0,0,2,2,0,0,0,0
