Result Time,Granularity Period,Object Name,Reliability,"50332555","50332556","50332557","50332558","50332559","50332560","50332561","50332562","50332563","50332564","50332593","50332594","50342555","50342556","50342561","50342562","50342563","50342564","50342567","50342568","50342569","50342570","50342571","50342572","50342618","50342619","50342621","50342622","50342624","50342625","50342627","50342628"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2025-06-24 14:00,60,"GLLF_LF007_ASTRO/NodeBFunction:NodeB Function Name=NLF01_39720_LF007_ASTRO/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,18.024,4.797,0,11.208,0,0,0,0,49,12,0,43,1,3,2,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF020_DEMIRHAN/NodeBFunction:NodeB Function Name=NLF01_39733_LF020_DEMIRHAN/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,17.983,6.637,0,11.603,0,0,0,0,45.5,14,0,40,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF062_LEFKOSA_MERIT/NodeBFunction:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,22.113,8.322,0,12.689,0,0,0,0,46.5,18,0,34,0,10,5,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF019_DEMIR_MARKET/NodeBFunction:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,29.296,12.413,0,16.934,0,0,0,0,48.5,24,0,34.5,5,15,7,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF055_ITU_SURLARICI/NodeBFunction:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,13.931,4.912,0,9.519,0,0,0,0,32.5,12,0,26,0,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF058_KERVAN_RESTURANT/NodeBFunction:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,10.947,4.782,0,5.438,0,0,0,0,28.5,11,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF104_YDU_SAGLIK_BILIMLERI/NodeBFunction:NodeB Function Name=NLF01_39817_LF104_YDU_SAGLIK_BILIMLERI/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,6.546,2.41,0,4.195,0,0,0,0,20,8,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"SRLF_LF075_METROPOL_2/NodeBFunction:NodeB Function Name=NLF01_39788_LF075_METROPOL_2/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,6.95,2.112,0,3.649,0,0,0,0,37.5,7,0,34,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF054_ISLAM_CEMIYETI/NodeBFunction:NodeB Function Name=NLF01_39767_LF054_ISLAM_CEMIYETI/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,31.06,11.599,0,17.295,0,0,0,0,59,25,0,42.5,3,14,6,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF056_KARABABA/NodeBFunction:NodeB Function Name=NLF01_39769_LF056_KARABABA/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,17.913,6.464,0,11.702,0,0,0,0,41,16,0,31.5,1,4,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-24 14:00,60,"GLLF_LF060_KIRKLAR_ASKERIYE/NodeBFunction:NodeB Function Name=NLF01_39773_LF060_KIRKLAR_ASKERIYE/MocID:2/CnOperator:-1",Reliable,0,0,0,0,3200,3200,11.579,2.383,0,9.11,0,0,0,0,35,9,0,29.5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
