Result Time,Granularity Period,Object Name,Reliability,"50331850","50331851","50331852","50331853","50331854","50331855","50331856","50331857","50331858","50331859","50331860","50331861","50331862","50331863","50331864","50331865","50331866","50331867","50331868","50331869","50331870","50331871","50331872","50331873","50331874","50331875","50331876","50331877","50331878","50331879","50331885","50331886","50331887","50331888","50331889","50331892","50331903","50331904","50331908","50331925","50331926","50331927","50331928","50331929","50331930","50331931","50331957","50331958","50331959","50331961","50331962","50331963","50331964","50331965","50331966","50331967","50331971","50331972","50331973","50331974","50331987","50331988","50331989","50331990","50331991","50331992","50331993","50331995","50332378","50332379","50332380","50332385","50332386","50332387","50332498","50332499","50332500","50332501","50332503","50332507","50332551","50332623","50332638","50341849","50341850","50341851","50341852","50341853","50341854","50341855","50341856","50341857","50341858","50341859","50341864","50341865","50341866","50341868","50341869","50341870","50341871","50341872","50341873","50341874","50341875","50341876","50341877","50341878","50341879","50341880","50341881","50341882","50341883","50341884","50341885","50341886","50341887","50341888","50341889","50341890","50341891","50341892","50341893","50341894","50341895","50341896","50341897","50341898","50341980","50341981","50341982","50341983","50341984","50341985","50341986","50341994","50342552","50342553","50361698","50361699","50361701"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,%,per mill,per mill,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,kbit,None,None,None,kbit,kbit,None,None,dB,dB,None,None,kbit,None,None,per mill,None,None,None,None,per mill,per mill,per mill,per mill,%,per mill,per mill,per mill,per mill,None,per mill,None,None,None,None,None,None,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,None,None,None,None,None,None,None,None,None,per mill,per mill,per mill,per mill,per mill,per mill,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit/s,kbit/s,None,dB,None
2025-06-24 13:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43362, Cell Name=N/A",Reliable,903695,293553,172180,115050,79094,55145,40422,29640,37322,21421,13069,9420,6629,4539,3032,1990,1511,1117,1022,851,1080,731,414,5696,1060,337,17531,851691,1770289,900324,392168,39893,4454868,266489,27181,0,57,250,537729,97880,23645,17367,9673,8324,6651,5951,0,0,0,134445,33803,24569,14125,12259,10038,9470,265,78,33,25885,107,198,565,2778,10649,51936,438172,10094,319784,191231,86278,0,219457,105734,0,0,,,0,0,,0,0,153,0.599,2.59,0.067,0.986,0,0,0,0,0,0,8,8,,,,2.143,0.106,0.017,0.004,0,0,101225.891,28881.572,19625.795,5330.648,2968.116,2205.618,2034.012,391192.938,0.605,0.12,0.011,0.006,0.014,0.008,0.004,0.003,2.002,0,6,14,,,29,118.128,362.79,822.84,3802.664,8719.522,36081.566,210011.422,9717.986,,,0,,0
2025-06-24 13:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43361, Cell Name=N/A",Reliable,0,0,15,12,16,8,9,15,78,47,72,53,40,84,368,644,1395,1895,2107,5183,115873,548482,1046323,57941,4846,14511,1799685,1240283,1781425,1040661,493215,64365,6296846,292624,45933,0,84,333,705177,1040663,1040649,1040649,1040643,1040639,1039724,671268,0,0,0,1420212,1420209,1420209,1420207,1420205,1419286,919047,1287,430,765,11062,181,427,484,3681,16129,92428,595021,137317,100101,188522,125728,0,59440,46143,0,0,,,0,0,,0,0,160,0.789,3.14,0.059,0.714,0,40,0,0,0,0,16,14,,,,2.452,0.109,0.002,0.001,0,0,235435.609,235435.25,235435.25,235434.016,235433.828,235344.141,160061.453,235435.609,1.536,0.124,0.003,0.001,0.002,0.001,0.001,0.001,2.319,0,557,0,,,199,47.892,102.624,79.134,534.576,2162.676,12156.294,73830.719,22156.506,,,0,,0
2025-06-24 13:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45063, Cell Name=N/A",Reliable,16678,203632,378911,353472,231253,152853,104541,74373,99996,56150,34178,24354,17576,10302,6347,4300,3803,4289,4887,6318,7579,1376,801,890,63,1086,49379,840035,1800008,1376905,440699,71685,13059048,355463,57222,0,238,242,1179105,373550,90448,65188,37598,31577,22609,1387,0,0,0,778510,188795,138590,82490,68105,45700,2920,0,0,0,0,805,1195,3915,39260,120925,229480,281560,389130,491226,0,369359,0,0,498936,0,0,,,0,0,,0,0,53,1.423,4.406,0.044,0.326,0,0,0,0,0,0,56,99,,,,0,0,0,0,0,0,266834.563,50870.305,31516.775,10161.408,7032.24,3518.592,138.804,612767.813,7.842,0.336,0.152,0.065,0.119,0.045,0.025,0.005,0,0,47,101,,,319,69.27,126.426,538.584,7602.09,33372.664,101633.391,141296.016,82010.445,,,0,,0
2025-06-24 13:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45062, Cell Name=N/A",Reliable,1226036,330448,86575,45439,27664,18194,12639,8753,11816,8425,6065,4045,5094,2396,1853,1056,727,284,207,249,404,497,452,584,3,103,6118,293545,1759207,754100,185354,11762,5573435,101278,3752,0,127,250,433690,30016,10019,6940,3539,2592,955,247,0,0,0,45555,15680,10665,4860,3300,1190,405,0,0,0,0,30,620,675,4130,21340,59035,64480,25885,143030,0,97663,0,0,145323,0,0,,,0,0,,0,0,44,0.548,2.36,0.011,0.186,0,0,0,0,0,0,16,29,,,,0,0,0,0,0,0,20523.822,3837.426,2118.438,703.95,512.616,257.814,170.784,246733.047,3.293,0.181,0.046,0.017,0.044,0.02,0.009,0.002,0,0,5,118,,,86,2.46,181.524,130.098,1171.806,9777.03,27409.188,38346.043,8458.698,,,0,,0
2025-06-24 13:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45061, Cell Name=N/A",Reliable,1411109,212600,65522,37823,21051,13855,9879,6589,7032,2979,1607,1046,963,1023,608,434,313,269,273,159,255,210,1008,2633,212,557,7008,182190,1661482,443936,100264,6241,4057690,66661,2778,0,126,173,292823,10049,3627,3241,2984,2984,2795,1902,0,0,0,12970,3585,3170,2855,2840,2630,1705,0,0,0,0,370,110,155,3095,13175,29870,51535,4320,97013,0,64296,0,0,98534,0,0,,,0,0,,0,0,39,0.296,2.262,0.007,0.136,0,0,0,0,0,0,14,19,,,,0,0,0,0,0,0,13171.158,1099.944,781.17,333.45,332.742,200.184,108.078,146285.219,2.365,0.075,0.031,0.01,0.023,0.01,0.006,0.003,0,0,1,158,,,16,37.482,70.128,28.05,1099.872,6877.086,13691.814,36124.031,673.44,,,0,,0
2025-06-24 13:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47243, Cell Name=N/A",Reliable,1186054,304643,93190,52920,35543,28568,21282,19251,25163,10492,5170,2505,2173,2043,1753,2457,2805,1111,794,573,785,592,129,16,0,7,11575,58264,1397332,201256,116113,31164,2379983,84083,12647,0,50,263,131635,19507,4271,3754,3240,3118,848,0,0,0,0,22467,4838,4208,3680,3524,927,0,290,503,543,8595,49,159,289,1979,7711,27563,20324,5014,124325,73478,11201,0,60942,65022,0,0,,,0,0,,0,0,22,0.129,1.739,0.004,0.142,0,1,0,0,0,0,5,3,,,,0.999,0.036,0.002,0.001,0,0,34469.738,2666.088,1931.148,1208.754,1160.034,272.046,0,151348.484,0.351,0.026,0.004,0.002,0.002,0.001,0.001,0.008,0.918,0,53,64,,,27,34.818,118.482,250.314,1247.568,7388.626,55883.719,25960.904,1922.08,,,0,,0
2025-06-24 13:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47242, Cell Name=N/A",Reliable,357005,303459,203288,156393,124305,102629,84778,69641,105780,74250,53782,38988,29688,22766,18178,14319,10748,7718,6215,5372,5821,3161,1214,332,45,140,54031,61575,1366944,127567,62070,20782,2001569,18388,6183,0,54,166,38421,58266,16685,12020,6358,4657,2382,14,0,0,0,66312,17708,12148,6198,4723,2505,4,509,195,77,1662,11,75,602,2684,1984,2842,8384,1745,19277,15918,4357,0,11975,7655,0,0,,,0,0,,0,0,28,0.078,2.018,0.003,0.249,0,0,0,0,0,0,4,2,,,,0.543,0.018,0.003,0.001,0,0,44829.488,11133.708,6906.936,2579.802,1293.498,357.324,0.708,74659.422,0.591,0.009,0.004,0.002,0.004,0.002,0.001,0,0.499,0,31,30,,,73,4.776,47.1,289.212,1846.584,2433.124,2053.182,6813.408,991.104,,,0,,0
2025-06-24 13:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47241, Cell Name=N/A",Reliable,241188,234501,202180,194547,160026,131752,103108,80016,112934,77868,55650,40406,30827,23347,19014,17002,14074,11278,9872,9146,12219,8627,6944,2347,412,735,103453,74805,1694067,308296,180292,53347,3636227,156853,33525,0,88,275,253229,124238,43607,31380,19568,16199,10050,1119,0,0,0,154888,56219,40681,24918,21015,13721,1308,533,164,176,14861,46,149,221,1531,10880,19672,70610,26659,152722,143334,21858,0,126718,29032,0,0,,,0,0,,0,0,18,0.195,2.129,0.013,0.197,0,1,0,0,0,0,11,11,,,,1.584,0.064,0.006,0.002,0,0,88523.164,27480.236,16835.369,6378.96,4273.674,2185.554,224.046,174043.391,0.498,0.02,0.015,0.006,0.007,0.003,0.001,0,1.465,0,122,127,,,125,39.528,88.248,85.554,558.294,3720.75,11520.48,76498.273,7025.42,,,0,,0
2025-06-24 13:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46563, Cell Name=N/A",Reliable,1620649,77655,26089,13147,8414,4914,3435,2470,4662,6079,5565,5670,5697,5853,4044,1821,786,215,53,24,80,168,158,498,234,1636,14451,61344,1461187,314815,167800,85135,3179672,144911,77269,0,141,274,259367,8756,6802,6371,3801,2353,1418,1406,0,0,0,11275,8458,7997,4998,3136,1866,1857,707,192,310,11332,139,750,1768,17016,35808,24799,32877,59145,112645,167700,16031,0,99330,15990,0,0,,,0,0,,0,0,17,0.204,2.561,0.009,0.093,0,0,0,0,0,0,20,11,,,,1.494,0.051,0.003,0,0,0,4635.686,2377.722,2264.346,1235.1,767.298,484.602,482.928,134879.313,0.382,0.01,0.004,0.002,0.003,0.002,0.001,0,1.312,0,27,89,,,333,58.32,330.522,399.816,3919.298,11688.334,17879.789,34987.109,14331.218,,,0,,0
2025-06-24 13:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46562, Cell Name=N/A",Reliable,1376777,249624,68777,33467,16794,10377,7843,5681,10609,5894,4210,2899,1343,557,372,295,308,435,684,763,1099,681,357,128,7,37,5099,35706,1734772,211226,171419,22728,3866861,154137,18030,0,47,444,178645,10140,4457,2543,1249,1190,1083,0,0,0,0,12904,5415,2934,1474,1322,1226,0,72,57,57,18644,8,294,34,435,2449,7043,72362,2080,192997,154512,3723,0,188229,7816,0,0,,,0,0,,0,0,8,0.122,0.922,0.008,0.097,0,0,0,0,0,0,8,8,,,,1.541,0.096,0.006,0.002,0,0.001,41134.609,23939.01,10274.898,628.884,106.734,81.942,0,211247.484,0.593,0.004,0.002,0.001,0.002,0.001,0.001,0,1.387,0,37,97,,,17,8.898,424.6,44.91,485.778,2451.448,13496.198,108544.266,965.36,,,0,,0
