"id","flow_id","parse_table_id","schema_name","table_name","column_name","object_key","object_key2","object_key_lookup","object_key_description","model_type","column_order_id","column_type","column_length","column_formula","is_default_value","column_default_value","is_column_gen","column_gen_formula","is_column_agg","column_agg_formula","is_active","created_time","created_by","updated_time","updated_by","extra_info","flow_code","measurement_key"
2251,171,,pm,t00171n000002,t00171n000002c0011,"50332677",,,,VARIABLE,17,NUMERIC,,,false,,false,,,,true,2026-03-14 00:03:32.106 +0300,,,,,,
2252,171,,pm,t00171n000002,t00171n000002c0012,"50332678",,,,VARIABLE,18,NUMERIC,,,false,,false,,,,true,2026-03-14 00:03:32.106 +0300,,,,,,
2253,171,,pm,t00171n000002,t00171n000002c0013,"50332679",,,,VARIABLE,19,NUMERIC,,,false,,false,,,,true,2026-03-14 00:03:32.106 +0300,,,,,,
2010,171,,pm,t00171n000001,fragment_date,etlApp.constant_fragmentDate,,,,CONSTANT,1,TIMESTAMPTZ,,yyyy-mm-dd hh24:miZ,false,,false,,,,true,2026-03-13 23:58:31.938 +0300,,,,,,
2011,171,,pm,t00171n000001,unique_row_code,etlApp.info_uniqueRowCode,,,,INFO,2,VARCHAR,100,,false,,false,,,,true,2026-03-13 23:58:31.939 +0300,,,,,,
2012,171,,pm,t00171n000001,file_id,etlApp.info_fileId,,,,INFO,3,VARCHAR,100,,false,,false,,,,true,2026-03-13 23:58:31.939 +0300,,,,,,
2013,171,,pm,t00171n000001,t00171n000001c0227,Result Time,,,,CONSTANT,4,TIMESTAMPTZ,,yyyy-mm-dd hh24:miZ,false,,false,,,,true,2026-03-13 23:58:31.939 +0300,,,,,,
2014,171,,pm,t00171n000001,line_index,etlApp.info_lineIndex,,,,INFO,5,VARCHAR,,,false,,false,,,,true,2026-03-13 23:58:31.939 +0300,,,,,,
2015,171,,pm,t00171n000001,t00171n000001c0226,Reliability,,,,CONSTANT,6,VARCHAR,50,,false,,false,,,,true,2026-03-13 23:58:31.939 +0300,,,,,,
2016,171,,pm,t00171n000001,t00171n000001c0224,Granularity Period,,,,CONSTANT,7,NUMERIC,,,false,,false,,,,true,2026-03-13 23:58:31.939 +0300,,,,,,
