"id","flow_id","parse_table_id","schema_name","table_name","column_name","object_key","object_key2","object_key_lookup","object_key_description","model_type","column_order_id","column_type","column_length","column_formula","is_default_value","column_default_value","is_column_gen","column_gen_formula","is_column_agg","column_agg_formula","is_active","created_time","created_by","updated_time","updated_by","extra_info","flow_code","measurement_key"
271,111,15,pm,t00111n000005,t00111n000005c0014,"1929379850",,,,VARIABLE,14,NUMERIC,,,true,"0",false,,,,true,2026-02-06 14:28:20.651 +0300,,,,,,
243,111,13,pm,t00111n000003,t00111n000003c0031,"127996559",,,,VARIABLE,31,NUMERIC,,,true,"0",false,,,,true,2026-02-05 22:19:46.316 +0300,,,,,,
274,162,16,pm,t00162n000001,line_index,etlApp.info_lineIndex,,,,INFO,3,VARCHAR,,,false,,false,,,,true,2026-02-19 13:52:28.537 +0300,,,,,,
275,162,16,pm,t00162n000001,unique_row_code,etlApp.info_uniqueRowCode,,,,INFO,4,VARCHAR,100,,false,,false,,,,true,2026-02-19 13:52:28.537 +0300,,,,,,
278,162,16,pm,t00162n000001,ip_addr,IP_ADDR,,,,VARIABLE,7,VARCHAR,250,,false,,false,,,,true,2026-02-19 13:52:28.537 +0300,,,,,,
280,162,16,pm,t00162n000001,site_id,SITE_ID,,,,VARIABLE,9,VARCHAR,250,,false,,false,,,,true,2026-02-19 13:52:28.537 +0300,,,,,,
281,162,16,pm,t00162n000001,subnet_mask,SUBNET_MASK,,,,VARIABLE,10,VARCHAR,250,,false,,false,,,,true,2026-02-19 13:52:28.537 +0300,,,,,,
1282,164,75,pm,t00164n000008,file_id,etlApp.info_fileId,,,,INFO,2,VARCHAR,100,,true,,false,,,,true,,,,,,,
283,121,17,pm,t00121n000001,fragment_date,etlApp.constant_fragmentDate,,,,CONSTANT,2,TIMESTAMPTZ,,yyyy-mm-dd hh24:miZ,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
284,121,17,pm,t00121n000001,node_id,etlApp.constant_nodeId,,,,CONSTANT,3,VARCHAR,100,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
276,162,16,pm,t00162n000001,description,DESCRIPTION,,,,VARIABLE,5,VARCHAR,250,,false,,false,,,,true,2026-02-19 13:52:28.537 +0300,,,,,,
277,162,16,pm,t00162n000001,interface,INTERFACE,,,,VARIABLE,6,VARCHAR,250,,false,,false,,,,true,2026-02-19 13:52:28.537 +0300,,,,,,
279,162,16,pm,t00162n000001,ne_name,NE_NAME,,,,VARIABLE,8,VARCHAR,250,,false,,false,,,,true,2026-02-19 13:52:28.537 +0300,,,,,,
285,121,17,pm,t00121n000001,node_name,etlApp.constant_nodeName,,,,CONSTANT,4,VARCHAR,100,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
286,121,17,pm,t00121n000001,file_id,etlApp.info_fileId,,,,INFO,5,VARCHAR,100,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
287,121,17,pm,t00121n000001,unique_row_code,etlApp.info_uniqueRowCode,,,,INFO,6,VARCHAR,100,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
288,121,17,pm,t00121n000001,unique_row_hash_code,etlApp.info_uniqueRowHashCode,,,,INFO,7,VARCHAR,100,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
289,121,17,pm,t00121n000001,gcell,etlApp.measObjLdn_GCELL,,,,MEASOBJLDN,8,VARCHAR,100,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
290,121,17,pm,t00121n000001,ne,etlApp.measObjLdn_NE,,,,MEASOBJLDN,9,VARCHAR,100,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
282,121,17,pm,t00121n000001,fdn,etlApp.constant.MO_fdn,,,,CONSTANT,1,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
291,121,17,pm,t00121n000001,t00121n000001c0010,ACTSTATUS,,,,VARIABLE,10,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
292,121,17,pm,t00121n000001,t00121n000001c0011,BCC,,,,VARIABLE,11,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
293,121,17,pm,t00121n000001,t00121n000001c0012,BCCHNO,,,,VARIABLE,12,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
294,121,17,pm,t00121n000001,t00121n000001c0013,BSPAGBLKSRES,,,,VARIABLE,13,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
295,121,17,pm,t00121n000001,t00121n000001c0014,BSPBCCHBLKS,,,,VARIABLE,14,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
296,121,17,pm,t00121n000001,t00121n000001c0015,BSPRACHBLKS,,,,VARIABLE,15,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
297,121,17,pm,t00121n000001,t00121n000001c0016,BTSID,,,,VARIABLE,16,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
298,121,17,pm,t00121n000001,t00121n000001c0017,CELLID,,,,VARIABLE,17,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
299,121,17,pm,t00121n000001,t00121n000001c0018,CELLNAME,,,,VARIABLE,18,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
300,121,17,pm,t00121n000001,t00121n000001c0019,CI,,,,VARIABLE,19,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
301,121,17,pm,t00121n000001,t00121n000001c0020,CSDSP,,,,VARIABLE,20,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
302,121,17,pm,t00121n000001,t00121n000001c0021,CSVSP,,,,VARIABLE,21,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
303,121,17,pm,t00121n000001,t00121n000001c0022,ENIUO,,,,VARIABLE,22,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
304,121,17,pm,t00121n000001,t00121n000001c0023,EXTTP,,,,VARIABLE,23,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
305,121,17,pm,t00121n000001,t00121n000001c0024,FLEXMAIO,,,,VARIABLE,24,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
306,121,17,pm,t00121n000001,t00121n000001c0025,IUOTP,,,,VARIABLE,25,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
307,121,17,pm,t00121n000001,t00121n000001c0026,LAC,,,,VARIABLE,26,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
308,121,17,pm,t00121n000001,t00121n000001c0027,MCC,,,,VARIABLE,27,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.239 +0300,,,,,,
309,121,17,pm,t00121n000001,t00121n000001c0028,MNC,,,,VARIABLE,28,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
310,121,17,pm,t00121n000001,t00121n000001c0029,MOIndex,,,,VARIABLE,29,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
311,121,17,pm,t00121n000001,t00121n000001c0030,NCC,,,,VARIABLE,30,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
312,121,17,pm,t00121n000001,t00121n000001c0031,OPNAME,,,,VARIABLE,31,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
313,121,17,pm,t00121n000001,t00121n000001c0032,PSHPSP,,,,VARIABLE,32,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
314,121,17,pm,t00121n000001,t00121n000001c0033,PSLPSVP,,,,VARIABLE,33,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
315,121,17,pm,t00121n000001,t00121n000001c0034,REMARK,,,,VARIABLE,34,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
316,121,17,pm,t00121n000001,t00121n000001c0035,TYPE,,,,VARIABLE,35,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
317,121,17,pm,t00121n000001,t00121n000001c0036,className,,,,VARIABLE,36,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
318,121,17,pm,t00121n000001,t00121n000001c0037,fdn,,,,VARIABLE,37,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
319,121,17,pm,t00121n000001,t00121n000001c0038,name,,,,VARIABLE,38,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
320,121,17,pm,t00121n000001,t00121n000001c0039,neID,,,,VARIABLE,39,VARCHAR,250,,false,,false,,,,true,2026-02-21 01:46:10.240 +0300,,,,,,
369,158,22,pm,t00158n000002,fragment_date,etlApp.constant_fragmentDate,,,,CONSTANT,1,TIMESTAMPTZ,,yyyy-mm-dd hh24:miZ,false,,false,,,,true,2026-02-27 13:03:35.269 +0300,,,,,,
370,158,22,pm,t00158n000002,file_id,etlApp.info_fileId,,,,INFO,2,VARCHAR,100,,false,,false,,,,true,2026-02-27 13:03:35.269 +0300,,,,,,
371,158,22,pm,t00158n000002,line_index,etlApp.info_lineIndex,,,,INFO,3,VARCHAR,,,false,,false,,,,true,2026-02-27 13:03:35.269 +0300,,,,,,
372,158,22,pm,t00158n000002,unique_row_code,etlApp.info_uniqueRowCode,,,,INFO,4,VARCHAR,100,,false,,false,,,,true,2026-02-27 13:03:35.269 +0300,,,,,,
373,158,22,pm,t00158n000002,failed_req_count,FAILED_REQ_COUNT,,,,VARIABLE,5,NUMERIC,,,false,,false,,,,true,2026-02-27 13:03:35.269 +0300,,,,,,
374,158,22,pm,t00158n000002,hostname,HOSTNAME,,,,VARIABLE,6,VARCHAR,,,false,,false,,,,true,2026-02-27 13:03:35.269 +0300,,,,,,
375,158,22,pm,t00158n000002,kpi_type,KPI-TYPE,,,,VARIABLE,7,NUMERIC,,,false,,false,,,,true,2026-02-27 13:03:35.269 +0300,,,,,,
376,158,22,pm,t00158n000002,kpi_interval,KPI_INTERVAL,,,,VARIABLE,8,NUMERIC,,,false,,false,,,,true,2026-02-27 13:03:35.269 +0300,,,,,,
1103,163,63,pm,t00163n000001,fragment_date,etlApp.constant_fragmentDate,,,,CONSTANT,1,TIMESTAMPTZ,,yyyy-mm-dd hh24:miZ,false,,false,,,,true,2026-03-03 16:30:19.704 +0300,,,,,,
