"id","flow_id","parse_table_id","schema_name","table_name","column_name","object_key","object_key2","object_key_lookup","object_key_description","model_type","column_order_id","column_type","column_length","column_formula","is_default_value","column_default_value","is_column_gen","column_gen_formula","is_column_agg","column_agg_formula","is_active","created_time","created_by","updated_time","updated_by","extra_info","flow_code","measurement_key"
1138,164,64,pm,t00164n000001,between_12_13,BETWEEN_12_13,,,,VARIABLE,7,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1231,164,70,pm,t00164n000003,b,B,,,,VARIABLE,7,NUMERIC,,,true,,false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1331,164,78,pm,t00164n000011,b,B,,,,VARIABLE,7,NUMERIC,,,true,,false,,,,true,,,,,,,
1259,164,72,pm,t00164n000005,b,B,,,,VARIABLE,7,NUMERIC,,,true,,false,,,,true,,,,,,,
1315,164,77,pm,t00164n000010,between_12_13,BETWEEN_12_13,,,,VARIABLE,7,NUMERIC,,,true,,false,,,,true,,,,,,,
1218,164,69,pm,t00164n000002,c,C,,,,VARIABLE,8,NUMERIC,,,true,"",false,,,,true,2026-03-09 17:03:53.238 +0300,,,,,,
1260,164,72,pm,t00164n000005,c,C,,,,VARIABLE,8,NUMERIC,,,true,,false,,,,true,,,,,,,
1332,164,78,pm,t00164n000011,c,C,,,,VARIABLE,8,NUMERIC,,,true,,false,,,,true,,,,,,,
1246,164,71,pm,t00164n000004,c,C,,,,VARIABLE,8,NUMERIC,,,true,,false,,,,true,,,,,,,
1139,164,64,pm,t00164n000001,between_13_14,BETWEEN_13_14,,,,VARIABLE,8,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1274,164,74,pm,t00164n000007,c,C,,,,VARIABLE,8,NUMERIC,,,true,,false,,,,true,,,,,,,
1316,164,77,pm,t00164n000010,between_13_14,BETWEEN_13_14,,,,VARIABLE,8,NUMERIC,,,true,,false,,,,true,,,,,,,
1288,164,75,pm,t00164n000008,c,C,,,,VARIABLE,8,NUMERIC,,,true,,false,,,,true,,,,,,,
1232,164,70,pm,t00164n000003,c,C,,,,VARIABLE,8,NUMERIC,,,true,,false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1302,164,76,pm,t00164n000009,c,C,,,,VARIABLE,8,NUMERIC,,,true,,false,,,,true,,,,,,,
1261,164,72,pm,t00164n000005,c1,C1,,,,VARIABLE,9,NUMERIC,,,true,,false,,,,true,,,,,,,
1140,164,64,pm,t00164n000001,between_14_15,BETWEEN_14_15,,,,VARIABLE,9,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1219,164,69,pm,t00164n000002,c2,C2,,,,VARIABLE,9,NUMERIC,,,true,"",false,,,,true,2026-03-09 17:03:53.238 +0300,,,,,,
1289,164,75,pm,t00164n000008,c1,C1,,,,VARIABLE,9,NUMERIC,,,true,,false,,,,true,,,,,,,
1247,164,71,pm,t00164n000004,c1,C1,,,,VARIABLE,9,NUMERIC,,,true,,false,,,,true,,,,,,,
1275,164,74,pm,t00164n000007,c2,C2,,,,VARIABLE,9,NUMERIC,,,true,,false,,,,true,,,,,,,
1233,164,70,pm,t00164n000003,c2,C2,,,,VARIABLE,9,NUMERIC,,,true,,false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1303,164,76,pm,t00164n000009,c1,C1,,,,VARIABLE,9,NUMERIC,,,true,,false,,,,true,,,,,,,
1317,164,77,pm,t00164n000010,between_14_15,BETWEEN_14_15,,,,VARIABLE,9,NUMERIC,,,true,,false,,,,true,,,,,,,
1333,164,78,pm,t00164n000011,c2,C2,,,,VARIABLE,9,NUMERIC,,,true,,false,,,,true,,,,,,,
1234,164,70,pm,t00164n000003,d,D,,,,VARIABLE,10,NUMERIC,,,true,,false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1318,164,77,pm,t00164n000010,busy_hour,BUSY_HOUR,,,,VARIABLE,10,NUMERIC,,,true,,false,,,,true,,,,,,,
1262,164,72,pm,t00164n000005,d,D,,,,VARIABLE,10,NUMERIC,,,true,,false,,,,true,,,,,,,
1220,164,69,pm,t00164n000002,d,D,,,,VARIABLE,10,NUMERIC,,,true,"",false,,,,true,2026-03-09 17:03:53.238 +0300,,,,,,
1141,164,64,pm,t00164n000001,busy_hour,BUSY_HOUR,,,,VARIABLE,10,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1334,164,78,pm,t00164n000011,d,D,,,,VARIABLE,10,NUMERIC,,,true,,false,,,,true,,,,,,,
1248,164,71,pm,t00164n000004,d,D,,,,VARIABLE,10,NUMERIC,,,true,,false,,,,true,,,,,,,
1276,164,74,pm,t00164n000007,d,D,,,,VARIABLE,10,NUMERIC,,,true,,false,,,,true,,,,,,,
1304,164,76,pm,t00164n000009,d,D,,,,VARIABLE,10,NUMERIC,,,true,,false,,,,true,,,,,,,
1290,164,75,pm,t00164n000008,d,D,,,,VARIABLE,10,NUMERIC,,,true,,false,,,,true,,,,,,,
1305,164,76,pm,t00164n000009,d2,D2,,,,VARIABLE,11,NUMERIC,,,true,,false,,,,true,,,,,,,
1291,164,75,pm,t00164n000008,d2,D2,,,,VARIABLE,11,NUMERIC,,,true,,false,,,,true,,,,,,,
1335,164,78,pm,t00164n000011,d2,D2,,,,VARIABLE,11,NUMERIC,,,true,,false,,,,true,,,,,,,
1142,164,64,pm,t00164n000001,day,DAY,,,,VARIABLE,11,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1235,164,70,pm,t00164n000003,d2,D2,,,,VARIABLE,11,NUMERIC,,,true,,false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1277,164,74,pm,t00164n000007,d2,D2,,,,VARIABLE,11,NUMERIC,,,true,,false,,,,true,,,,,,,
1221,164,69,pm,t00164n000002,d2,D2,,,,VARIABLE,11,NUMERIC,,,true,"",false,,,,true,2026-03-09 17:03:53.238 +0300,,,,,,
1249,164,71,pm,t00164n000004,d2,D2,,,,VARIABLE,11,NUMERIC,,,true,,false,,,,true,,,,,,,
1319,164,77,pm,t00164n000010,day,DAY,,,,VARIABLE,11,NUMERIC,,,true,,false,,,,true,,,,,,,
1263,164,72,pm,t00164n000005,d2,D2,,,,VARIABLE,11,NUMERIC,,,true,,false,,,,true,,,,,,,
1278,164,74,pm,t00164n000007,d4,D4,,,,VARIABLE,12,NUMERIC,,,true,,false,,,,true,,,,,,,
1264,164,72,pm,t00164n000005,d4,D4,,,,VARIABLE,12,NUMERIC,,,true,,false,,,,true,,,,,,,
1250,164,71,pm,t00164n000004,d4,D4,,,,VARIABLE,12,NUMERIC,,,true,,false,,,,true,,,,,,,
1236,164,70,pm,t00164n000003,d4,D4,,,,VARIABLE,12,NUMERIC,,,true,,false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1306,164,76,pm,t00164n000009,d4,D4,,,,VARIABLE,12,NUMERIC,,,true,,false,,,,true,,,,,,,
1292,164,75,pm,t00164n000008,d4,D4,,,,VARIABLE,12,NUMERIC,,,true,,false,,,,true,,,,,,,
1320,164,77,pm,t00164n000010,greater_than_15,GREATER_THAN_15,,,,VARIABLE,12,NUMERIC,,,true,,false,,,,true,,,,,,,
1222,164,69,pm,t00164n000002,d4,D4,,,,VARIABLE,12,NUMERIC,,,true,"",false,,,,true,2026-03-09 17:03:53.238 +0300,,,,,,
1143,164,64,pm,t00164n000001,greater_than_15,GREATER_THAN_15,,,,VARIABLE,12,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1336,164,78,pm,t00164n000011,d4,D4,,,,VARIABLE,12,NUMERIC,,,true,,false,,,,true,,,,,,,
1279,164,74,pm,t00164n000007,report_date,REPORT_DATE,,,,VARIABLE,13,NUMERIC,,,true,,false,,,,true,,,,,,,
1223,164,69,pm,t00164n000002,report_date,REPORT_DATE,,,,VARIABLE,13,NUMERIC,,,true,"",false,,,,true,2026-03-09 17:03:53.238 +0300,,,,,,
1265,164,72,pm,t00164n000005,report_date,REPORT_DATE,,,,VARIABLE,13,NUMERIC,,,true,,false,,,,true,,,,,,,
1321,164,77,pm,t00164n000010,less_than_10,LESS_THAN_10,,,,VARIABLE,13,NUMERIC,,,true,,false,,,,true,,,,,,,
1237,164,70,pm,t00164n000003,report_date,REPORT_DATE,,,,VARIABLE,13,NUMERIC,,,true,,false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1307,164,76,pm,t00164n000009,report_date,REPORT_DATE,,,,VARIABLE,13,NUMERIC,,,true,,false,,,,true,,,,,,,
1337,164,78,pm,t00164n000011,report_date,REPORT_DATE,,,,VARIABLE,13,NUMERIC,,,true,,false,,,,true,,,,,,,
1293,164,75,pm,t00164n000008,report_date,REPORT_DATE,,,,VARIABLE,13,NUMERIC,,,true,,false,,,,true,,,,,,,
1251,164,71,pm,t00164n000004,report_date,REPORT_DATE,,,,VARIABLE,13,NUMERIC,,,true,,false,,,,true,,,,,,,
1128,164,64,pm,t00164n000001,less_than_10,LESS_THAN_10,,,,VARIABLE,13,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1129,164,64,pm,t00164n000001,place_99_percent,PLACE_99_PERCENT,,,,VARIABLE,14,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1308,164,76,pm,t00164n000009,sure_oran15,SURE_ORAN15,,,,VARIABLE,14,NUMERIC,,,true,,false,,,,true,,,,,,,
1338,164,78,pm,t00164n000011,sure_oran12,SURE_ORAN12,,,,VARIABLE,14,NUMERIC,,,true,,false,,,,true,,,,,,,
1322,164,77,pm,t00164n000010,place_99_percent,PLACE_99_PERCENT,,,,VARIABLE,14,NUMERIC,,,true,,false,,,,true,,,,,,,
1224,164,69,pm,t00164n000002,sure_oran12,SURE_ORAN12,,,,VARIABLE,14,NUMERIC,,,true,"",false,,,,true,2026-03-09 17:03:53.238 +0300,,,,,,
1238,164,70,pm,t00164n000003,sure_oran12,SURE_ORAN12,,,,VARIABLE,14,NUMERIC,,,true,,false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1280,164,74,pm,t00164n000007,sure_oran12,SURE_ORAN12,,,,VARIABLE,14,NUMERIC,,,true,,false,,,,true,,,,,,,
1252,164,71,pm,t00164n000004,sure_oran15,SURE_ORAN15,,,,VARIABLE,14,NUMERIC,,,true,,false,,,,true,,,,,,,
1266,164,72,pm,t00164n000005,sure_oran15,SURE_ORAN15,,,,VARIABLE,14,NUMERIC,,,true,,false,,,,true,,,,,,,
1294,164,75,pm,t00164n000008,sure_oran15,SURE_ORAN15,,,,VARIABLE,14,NUMERIC,,,true,,false,,,,true,,,,,,,
1323,164,77,pm,t00164n000010,time_of_99,TIME_OF_99,,,,VARIABLE,15,NUMERIC,,,true,,false,,,,true,,,,,,,
1130,164,64,pm,t00164n000001,time_of_99,TIME_OF_99,,,,VARIABLE,15,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1131,164,64,pm,t00164n000001,total,TOTAL,,,,VARIABLE,16,NUMERIC,,,true,"",false,,,,true,2026-03-05 16:15:48.416 +0300,,,,,,
1324,164,77,pm,t00164n000010,total,TOTAL,,,,VARIABLE,16,NUMERIC,,,true,,false,,,,true,,,,,,,
1144,164,64,pm,t00164n000001,unique_row_hash_code,etlApp.info_uniqueRowHashCode,,,,INFO,17,VARCHAR,200,,true,"",false,,,,true,2026-03-05 14:33:04.578 +0300,,,,,,
