"id","flow_id","all_table_id","schema_name","table_name","column_name","object_key","object_key2","column_name_lookup","column_description","column_order_id","column_type","column_formula","column_length","model_type","is_column_gen","column_gen_formula","is_column_agg","column_agg_formula","need_refresh","is_generated","is_failed","is_active","created_time","created_by","updated_time","updated_by","extra_info","flow_code"
336,158,21,pm,t00158n000008,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:43:31.639 +0300,,2026-02-27 14:39:39.118 +0300,,,
337,158,21,pm,t00158n000008,hostname,HOSTNAME,,,,6,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:43:31.639 +0300,,2026-02-27 14:39:39.118 +0300,,,
338,158,21,pm,t00158n000008,kpi_type,KPI-TYPE,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:43:31.639 +0300,,2026-02-27 14:39:39.118 +0300,,,
332,158,21,pm,t00158n000008,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 13:43:31.639 +0300,,2026-02-27 14:39:39.118 +0300,,,
333,158,21,pm,t00158n000008,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 13:43:31.639 +0300,,2026-02-27 14:39:39.118 +0300,,,
334,158,21,pm,t00158n000008,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:43:31.639 +0300,,2026-02-27 14:39:39.118 +0300,,,
658,161,38,pm,t00161n000001,alarmpolicyname,AlarmPolicyName,,,,5,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
659,161,38,pm,t00161n000001,delayalarmthreshold,DelayAlarmThreshold,,,,6,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
660,161,38,pm,t00161n000001,delayaverage,DelayAverage,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
666,161,38,pm,t00161n000001,packetlossalarmthreshold,PacketLossAlarmThreshold,,,,13,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
168,121,10,pm,t00121n000001,t00121n000001c0014,BSPBCCHBLKS,,,,14,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
169,121,10,pm,t00121n000001,t00121n000001c0015,BSPRACHBLKS,,,,15,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
155,121,10,pm,t00121n000001,fdn,etlApp.constant.MO_fdn,,,,1,VARCHAR,,250,CONSTANT,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
156,121,10,pm,t00121n000001,fragment_date,etlApp.constant_fragmentDate,,,,2,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
157,121,10,pm,t00121n000001,node_id,etlApp.constant_nodeId,,,,3,VARCHAR,,100,CONSTANT,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
158,121,10,pm,t00121n000001,node_name,etlApp.constant_nodeName,,,,4,VARCHAR,,100,CONSTANT,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
159,121,10,pm,t00121n000001,file_id,etlApp.info_fileId,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
160,121,10,pm,t00121n000001,unique_row_code,etlApp.info_uniqueRowCode,,,,6,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
161,121,10,pm,t00121n000001,unique_row_hash_code,etlApp.info_uniqueRowHashCode,,,,7,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
162,121,10,pm,t00121n000001,gcell,etlApp.measObjLdn_GCELL,,,,8,VARCHAR,,100,MEASOBJLDN,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
163,121,10,pm,t00121n000001,ne,etlApp.measObjLdn_NE,,,,9,VARCHAR,,100,MEASOBJLDN,false,,false,,false,true,false,true,2026-02-21 01:37:35.772 +0300,,2026-02-21 01:54:12.298 +0300,,,
164,121,10,pm,t00121n000001,t00121n000001c0010,ACTSTATUS,,,,10,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
165,121,10,pm,t00121n000001,t00121n000001c0011,BCC,,,,11,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
166,121,10,pm,t00121n000001,t00121n000001c0012,BCCHNO,,,,12,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
244,158,15,pm,t00158n000002,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 12:59:34.704 +0300,,2026-02-27 13:04:21.947 +0300,,,
245,158,15,pm,t00158n000002,unique_row_code,etlApp.info_uniqueRowCode,,,,4,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 12:59:34.704 +0300,,2026-02-27 13:04:21.947 +0300,,,
247,158,15,pm,t00158n000002,hostname,HOSTNAME,,,,6,VARCHAR,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 12:59:34.704 +0300,,2026-02-27 13:04:21.947 +0300,,,
248,158,15,pm,t00158n000002,kpi_type,KPI-TYPE,,,,7,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 12:59:34.704 +0300,,2026-02-27 13:04:21.947 +0300,,,
249,158,15,pm,t00158n000002,kpi_interval,KPI_INTERVAL,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 12:59:34.704 +0300,,2026-02-27 13:04:21.947 +0300,,,
464,158,27,pm,t00158n000014,total_resp_count,TOTAL_RESP_COUNT,,,,17,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
460,158,27,pm,t00158n000014,release_sms_ratio,RELEASE_SMS_RATIO,,,,13,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
459,158,27,pm,t00158n000014,mt_sms_count,MT_SMS_COUNT,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
458,158,27,pm,t00158n000014,mo_sms_count,MO_SMS_COUNT,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
457,158,27,pm,t00158n000014,kpi_interval,KPI_INTERVAL,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
456,158,27,pm,t00158n000014,kpi_type,KPI-TYPE,,,,9,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
450,158,27,pm,t00158n000014,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
448,158,27,pm,t00158n000014,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 14:02:02.170 +0300,,2026-02-27 14:39:23.480 +0300,,,
401,158,24,pm,t00158n000011,kpi_interval,KPI_INTERVAL,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:53:06.954 +0300,,2026-02-27 14:51:49.331 +0300,,,
399,158,24,pm,t00158n000011,hostname,HOSTNAME,,,,10,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:53:06.954 +0300,,2026-02-27 14:51:49.331 +0300,,,
250,158,15,pm,t00158n000002,sample_interval,SAMPLE_INTERVAL,,,,9,VARCHAR,"100",,VARIABLE,false,,false,,false,true,false,true,2026-02-27 12:59:34.704 +0300,,2026-02-27 13:04:21.947 +0300,,,
462,158,27,pm,t00158n000014,sample_interval,SAMPLE_INTERVAL,,,,15,VARCHAR,"100",,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
664,161,38,pm,t00161n000001,jitteraverage,JitterAverage,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
665,161,38,pm,t00161n000001,metricsamplecount,MetricSampleCount,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
669,161,38,pm,t00161n000001,scenarioname,ScenarioName,,,,16,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
670,161,38,pm,t00161n000001,srcprobeip,SrcProbeIp,,,,17,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
672,161,38,pm,t00161n000001,testid,TestId,,,,19,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
673,161,38,pm,t00161n000001,testname,TestName,,,,20,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
667,161,38,pm,t00161n000001,packetlossaverage,PacketLossAverage,,,,14,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
329,158,20,pm,t00158n000007,vowifi_ios_req_count,VOWIFI_IOS_REQ_COUNT,,,,19,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
328,158,20,pm,t00158n000007,vowifi_android_req_count,VOWIFI_ANDROID_REQ_COUNT,,,,18,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
327,158,20,pm,t00158n000007,volte_req_count,VOLTE_REQ_COUNT,,,,17,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
326,158,20,pm,t00158n000007,total_resp_count,TOTAL_RESP_COUNT,,,,16,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
463,158,27,pm,t00158n000014,total_req_count,TOTAL_REQ_COUNT,,,,16,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
461,158,27,pm,t00158n000014,release_sms_resp_count,RELEASE_SMS_RESP_COUNT,,,,14,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
452,158,27,pm,t00158n000014,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 14:02:02.171 +0300,,2026-02-27 14:39:23.480 +0300,,,
470,158,28,pm,t00158n000015,continue_sms_ratio,CONTINUE_SMS_RATIO,,,,6,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
469,158,28,pm,t00158n000015,unique_row_code,etlApp.info_uniqueRowCode,,,,5,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
468,158,28,pm,t00158n000015,source_ip,etlApp.info_sourceIp,,,,4,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 14:04:07.598 +0300,,2026-02-27 14:39:23.669 +0300,,,
325,158,20,pm,t00158n000007,total_req_count,TOTAL_REQ_COUNT,,,,15,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
324,158,20,pm,t00158n000007,service_zone_matched_resp_count,SERVICE_ZONE_MATCHED_RESP_COUNT,,,,14,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
323,158,20,pm,t00158n000007,service_unavailable_resp_count,SERVICE_UNAVAILABLE_RESP_COUNT,,,,13,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:42:35.528 +0300,,2026-02-27 14:39:38.975 +0300,,,
668,161,38,pm,t00161n000001,reorderingratio,ReorderingRatio,,,,15,NUMERIC,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
671,161,38,pm,t00161n000001,srcprobename,SrcProbeName,,,,18,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.703 +0300,,2026-02-28 14:44:54.160 +0300,,,
171,121,10,pm,t00121n000001,t00121n000001c0017,CELLID,,,,17,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
170,121,10,pm,t00121n000001,t00121n000001c0016,BTSID,,,,16,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
172,121,10,pm,t00121n000001,t00121n000001c0018,CELLNAME,,,,18,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
173,121,10,pm,t00121n000001,t00121n000001c0019,CI,,,,19,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
174,121,10,pm,t00121n000001,t00121n000001c0020,CSDSP,,,,20,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
175,121,10,pm,t00121n000001,t00121n000001c0021,CSVSP,,,,21,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
176,121,10,pm,t00121n000001,t00121n000001c0022,ENIUO,,,,22,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
177,121,10,pm,t00121n000001,t00121n000001c0023,EXTTP,,,,23,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
178,121,10,pm,t00121n000001,t00121n000001c0024,FLEXMAIO,,,,24,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
179,121,10,pm,t00121n000001,t00121n000001c0025,IUOTP,,,,25,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
180,121,10,pm,t00121n000001,t00121n000001c0026,LAC,,,,26,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
181,121,10,pm,t00121n000001,t00121n000001c0027,MCC,,,,27,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
182,121,10,pm,t00121n000001,t00121n000001c0028,MNC,,,,28,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
183,121,10,pm,t00121n000001,t00121n000001c0029,MOIndex,,,,29,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
184,121,10,pm,t00121n000001,t00121n000001c0030,NCC,,,,30,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
185,121,10,pm,t00121n000001,t00121n000001c0031,OPNAME,,,,31,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
186,121,10,pm,t00121n000001,t00121n000001c0032,PSHPSP,,,,32,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
187,121,10,pm,t00121n000001,t00121n000001c0033,PSLPSVP,,,,33,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
188,121,10,pm,t00121n000001,t00121n000001c0034,REMARK,,,,34,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
189,121,10,pm,t00121n000001,t00121n000001c0035,TYPE,,,,35,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
190,121,10,pm,t00121n000001,t00121n000001c0036,className,,,,36,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
191,121,10,pm,t00121n000001,t00121n000001c0037,fdn,,,,37,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
192,121,10,pm,t00121n000001,t00121n000001c0038,name,,,,38,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
193,121,10,pm,t00121n000001,t00121n000001c0039,neID,,,,39,VARCHAR,,250,VARIABLE,false,,false,,false,true,false,true,2026-02-21 01:37:35.773 +0300,,2026-02-21 01:54:12.298 +0300,,,
230,158,14,pm,t00158n000001,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
231,158,14,pm,t00158n000001,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
232,158,14,pm,t00158n000001,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
233,158,14,pm,t00158n000001,unique_row_code,etlApp.info_uniqueRowCode,,,,4,VARCHAR,,100,INFO,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
234,158,14,pm,t00158n000001,client,CLIENT,,,,5,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
235,158,14,pm,t00158n000001,failed_req_count,FAILED_REQ_COUNT,,,,6,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
236,158,14,pm,t00158n000001,hostname,HOSTNAME,,,,7,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
237,158,14,pm,t00158n000001,kpi_type,KPI-TYPE,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
238,158,14,pm,t00158n000001,kpi_interval,KPI_INTERVAL,,,,9,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
240,158,14,pm,t00158n000001,successfull_req_count,SUCCESSFUL_REQ_COUNT,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
241,158,14,pm,t00158n000001,total_req_count,TOTAL_REQ_COUNT,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
503,158,30,pm,t00158n000017,resp_count_4g,"4G_RESP_COUNT",,,,9,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:10:11.026 +0300,,2026-02-27 14:39:37.556 +0300,,,
504,158,30,pm,t00158n000017,cancel_announ_resp_count,CLIDB_CANCEL_ANNOUNCEMENT_RESP_COUNT,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:10:11.026 +0300,,2026-02-27 14:39:37.556 +0300,,,
239,158,14,pm,t00158n000001,sample_interval,SAMPLE_INTERVAL,,,,10,VARCHAR,"100",,VARIABLE,false,,false,,false,true,false,true,2026-02-27 07:02:17.589 +0300,,2026-02-27 07:04:44.668 +0300,,,
657,161,38,pm,t00161n000001,availability,AVAILABILITY,,,,4,VARCHAR,,,VARIABLE,false,,false,,false,false,true,true,2026-02-28 14:42:31.702 +0300,,2026-02-28 14:44:54.160 +0300,,,
656,161,38,pm,t00161n000001,line_index,etlApp.info_lineIndex,,,,3,VARCHAR,,,INFO,false,,false,,false,false,true,true,2026-02-28 14:42:31.701 +0300,,2026-02-28 14:44:54.160 +0300,,,
653,161,38,pm,t00161n000001,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,false,true,true,2026-02-28 14:42:31.699 +0300,,2026-02-28 14:44:54.160 +0300,,,
514,158,30,pm,t00158n000017,peer_unavailable_resource_count,PEER_UNAVAILABLE_RESOURCE_COUNT,,,,20,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:10:11.026 +0300,,2026-02-27 14:39:37.556 +0300,,,
515,158,30,pm,t00158n000017,peer_unexxcepted_component_seq_count,PEER_UNEXCEPTED_COMPONENT_SEQUENCE_COUNT,,,,21,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:10:11.026 +0300,,2026-02-27 14:39:37.556 +0300,,,
516,158,30,pm,t00158n000017,play_announcement_req_count,PLAY_ANNOUNCEMENT_REQ_COUNT,,,,22,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:10:11.026 +0300,,2026-02-27 14:39:37.556 +0300,,,
655,161,38,pm,t00161n000001,file_id,etlApp.info_fileId,,,,2,VARCHAR,,100,INFO,false,,false,,false,false,true,true,2026-02-28 14:42:31.700 +0300,,2026-02-28 14:44:54.160 +0300,,,
531,158,31,pm,t00158n000018,service_key_count,SERVICE_KEY_COUNT,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 14:11:18.630 +0300,,2026-02-27 14:39:37.705 +0300,,,
272,158,17,pm,t00158n000004,hostname,HOSTNAME,,,,7,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:34:42.379 +0300,,2026-02-27 14:39:38.479 +0300,,,
274,158,17,pm,t00158n000004,kpi_interval,KPI_INTERVAL,,,,9,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:34:42.379 +0300,,2026-02-27 14:39:38.479 +0300,,,
266,158,17,pm,t00158n000004,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 13:34:42.378 +0300,,2026-02-27 14:39:38.479 +0300,,,
273,158,17,pm,t00158n000004,kpi_type,KPI-TYPE,,,,8,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:34:42.379 +0300,,2026-02-27 14:39:38.479 +0300,,,
253,158,15,pm,t00158n000002,source_ip,etlApp.info_sourceIp,,,,12,VARCHAR,,,INFO,false,,false,,false,true,false,true,2026-02-27 13:28:10.613 +0300,,2026-02-27 14:12:56.039 +0300,,,
374,158,23,pm,t00158n000010,fragment_date,etlApp.constant_fragmentDate,,,,1,TIMESTAMPTZ,yyyy-mm-dd hh24:miZ,,CONSTANT,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
389,158,23,pm,t00158n000010,total_resp_count,TOTAL_RESP_COUNT,,,,16,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
388,158,23,pm,t00158n000010,total_req_count,TOTAL_REQ_COUNT,,,,15,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
386,158,23,pm,t00158n000010,release_resp_count,RELEASE_RESP_COUNT,,,,13,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
385,158,23,pm,t00158n000010,pcui_resp_count,PCUI_RESP_COUNT,,,,12,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
384,158,23,pm,t00158n000010,kpi_interval,KPI_INTERVAL,,,,11,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
383,158,23,pm,t00158n000010,kpi_type,KPI-TYPE,,,,10,NUMERIC,,,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
382,158,23,pm,t00158n000010,hostname,HOSTNAME,,,,9,VARCHAR,,100,VARIABLE,false,,false,,false,true,false,true,2026-02-27 13:47:07.629 +0300,,2026-02-27 14:39:39.398 +0300,,,
