"id","unit_id","branch_id","flow_id","node_id","node_parent_id","node_code","node_name","node_name_lookup","node_ip","node_port","node_version","node_type","sub_network","file_format_version","vendor_name","dc","file_type","node_manager","node_manager_name","source_ip","source_connection_id","source_path","source_file_format","source_time_period","source_starts_with","source_contains","source_ends_with","source_last_modified_time","primary_source_ip","primary_source_connection_id","primary_source_path","primary_source_file_format","primary_source_time_period","primary_source_starts_with","primary_source_contains","primary_source_ends_with","primary_source_last_modified_time","secondary_source_ip","secondary_source_connection_id","secondary_source_path","secondary_source_file_format","secondary_source_time_period","secondary_source_starts_with","secondary_source_contains","secondary_source_ends_with","secondary_source_last_modified_time","is_active","created_time","created_by","updated_time","updated_by","extra_info"
470,111,111,111,19,,GWCESYH02,GWCESYH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
471,111,111,111,20,,GWCGZMH01,GWCGZMH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
472,111,111,111,21,,GWCGZMH02,GWCGZMH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
473,111,111,111,22,,GWCPSKH01,GWCPSKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
474,111,111,111,23,,GWCPSKH02,GWCPSKH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
475,111,111,111,24,,GWCTZLH01,GWCTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
476,111,111,111,25,,GWCTZLH02,GWCTZLH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
477,111,111,111,26,,GWUADNH01,GWUADNH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
478,111,111,111,27,,GWUADNH02,GWUADNH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
479,111,111,111,28,,GWUADNH03,GWUADNH03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
480,111,111,111,29,,GWUADNH04,GWUADNH04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
481,111,111,111,30,,GWUDYBH01,GWUDYBH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
482,111,111,111,31,,GWUESYH01,GWUESYH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
483,111,111,111,32,,GWUESYH02,GWUESYH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
484,111,111,111,33,,GWUESYH03,GWUESYH03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
485,111,111,111,34,,GWUESYH04,GWUESYH04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
486,111,111,111,35,,GWUGZMH01,GWUGZMH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
487,111,111,111,36,,GWUGZMH02,GWUGZMH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
488,111,111,111,37,,GWUGZMH03,GWUGZMH03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
489,111,111,111,38,,GWUGZMH04,GWUGZMH04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
490,111,111,111,39,,GWUPSKH01,GWUPSKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
491,111,111,111,40,,GWUPSKH02,GWUPSKH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
492,111,111,111,41,,GWUPSKH03,GWUPSKH03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
493,111,111,111,42,,GWUPSKH04,GWUPSKH04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
494,111,111,111,43,,GWUTZLH01,GWUTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
495,111,111,111,44,,GWUTZLH02,GWUTZLH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
496,111,111,111,45,,GWUTZLH03,GWUTZLH03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
497,111,111,111,46,,ICAPPSKH01,ICAPPSKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
498,111,111,111,47,,ICAPTZLH01,ICAPTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
499,111,111,111,48,,LMDNSPSKH01.SFIP_VNFC,LMDNSPSKH01.SFIP_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
500,111,111,111,49,,LMDNSPSKH01.VNFP,LMDNSPSKH01.VNFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
501,111,111,111,50,,LMDNSTZLH01.SFIP_VNFC,LMDNSTZLH01.SFIP_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
502,111,111,111,51,,LMDNSTZLH01.VNFP,LMDNSTZLH01.VNFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
503,111,111,111,52,,LREPPSKH01,LREPPSKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
504,111,111,111,53,,LREPTZLH01,LREPTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
505,111,111,111,54,,MMEADNH01,MMEADNH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
506,111,111,111,55,,MMEADNH02,MMEADNH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
507,111,111,111,56,,MMEESYH01,MMEESYH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
508,111,111,111,57,,MMEESYH02,MMEESYH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
509,111,111,111,58,,MMEGZMH01,MMEGZMH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
510,111,111,111,59,,MMEGZMH02,MMEGZMH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
511,111,111,111,60,,MMEPSKH01,MMEPSKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
512,111,111,111,61,,MMEPSKH02,MMEPSKH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
513,111,111,111,62,,MMETZLH01,MMETZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
514,111,111,111,63,,OCGESYH01,OCGESYH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
515,111,111,111,64,,OCGGZMH01,OCGGZMH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
516,111,111,111,65,,OCGPSKH01,OCGPSKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
517,111,111,111,66,,OCGTZLH01,OCGTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
518,111,111,111,67,,OSS,OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
519,111,111,111,68,,RMDNSPSKH01.SFIP_VNFC,RMDNSPSKH01.SFIP_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
520,111,111,111,69,,RMDNSPSKH01.VNFP,RMDNSPSKH01.VNFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
521,111,111,111,70,,RMDNSTZLH01.SFIP_VNFC,RMDNSTZLH01.SFIP_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
522,111,111,111,71,,RMDNSTZLH01.VNFP,RMDNSTZLH01.VNFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
523,111,111,111,72,,TSTAMFTZLH01,TSTAMFTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
524,111,111,111,73,,TSTNSSFTZLH01,TSTNSSFTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
525,111,111,111,74,,TSTSMFTZLH01,TSTSMFTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
526,111,111,111,75,,TSTUPFTZLH01,TSTUPFTZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
527,111,111,111,76,,UMMEPSKH01,UMMEPSKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
528,111,111,111,77,,UMMETZLH01,UMMETZLH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
529,111,146,165,1,,AAALEFH01,AAALEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
530,111,146,165,2,,AAALEFH01_USCDB01,AAALEFH01_USCDB01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
531,111,146,165,3,,AAALEFH02,AAALEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
532,111,146,165,4,,AAALEFH02_USCDB01,AAALEFH02_USCDB01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
533,111,146,165,5,,ASBCLEFH01_ASBC01,ASBCLEFH01_ASBC01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
534,111,146,165,6,,ASBCLEFH02_ASBC01,ASBCLEFH02_ASBC01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
535,111,146,165,7,,BSFLEFH01,BSFLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
536,111,146,165,8,,BSFLEFH01_USCDB01,BSFLEFH01_USCDB01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
537,111,146,165,9,,BSFLEFH02,BSFLEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
538,111,146,165,10,,BSFLEFH02_USCDB01,BSFLEFH02_USCDB01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
539,111,146,165,11,,ENSLEFH01,ENSLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
540,111,146,165,12,,ENSLEFH01_USCDB01,ENSLEFH01_USCDB01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
541,111,146,165,13,,ENSLEFH02,ENSLEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
542,111,146,165,14,,ENSLEFH02_USCDB01,ENSLEFH02_USCDB01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
543,111,146,165,15,,eSight,eSight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
544,111,146,165,16,,IMSLEFH01_ATS01,IMSLEFH01_ATS01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
545,111,146,165,17,,IMSLEFH01_CCF01,IMSLEFH01_CCF01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
546,111,146,165,18,,IMSLEFH01_CSCF01,IMSLEFH01_CSCF01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
547,111,146,165,19,,IMSLEFH01_MRFP01,IMSLEFH01_MRFP01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
548,111,146,165,20,,IMSLEFH02_ATS01,IMSLEFH02_ATS01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
549,111,146,165,21,,IMSLEFH02_CCF01,IMSLEFH02_CCF01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
550,111,146,165,22,,IMSLEFH02_CSCF01,IMSLEFH02_CSCF01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
551,111,146,165,23,,IMSLEFH02_MRFP01,IMSLEFH02_MRFP01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
552,111,146,165,24,,ISBCLEFH01,ISBCLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
553,111,146,165,25,,ISBCLEFH02,ISBCLEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
554,111,146,165,26,,MGKIBH1,MGKIBH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
555,111,146,165,27,,MSKIBH1,MSKIBH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
556,111,146,165,28,,MSKIBH1_CGP,MSKIBH1_CGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
557,111,146,165,29,,MTXAAALEFH01,MTXAAALEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
558,111,146,165,30,,MTXASBCLEFH01,MTXASBCLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
559,111,146,165,31,,MTXBSFLEFH01,MTXBSFLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
560,111,146,165,32,,MTXCGWLEFH01.CG_VNFC,MTXCGWLEFH01.CG_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
561,111,146,165,33,,MTXCGWLEFH01.CSLB_VNFC,MTXCGWLEFH01.CSLB_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
562,111,146,165,34,,MTXCGWLEFH01.VNFP,MTXCGWLEFH01.VNFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
563,111,146,165,35,,MTXCGWLEFH01.VNRS_VNFC,MTXCGWLEFH01.VNRS_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
564,111,146,165,36,,MTXENSLEFH01,MTXENSLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
565,111,146,165,37,,MTXGWCLEFH01,MTXGWCLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
566,111,146,165,38,,MTXGWULEFH01,MTXGWULEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
567,111,146,165,39,,MTXIMSLEFH01,MTXIMSLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
568,111,146,165,40,,MTXISBCLEFH01,MTXISBCLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
569,111,146,165,41,,MTXPDGLEFH01.CSDB_VNFC,MTXPDGLEFH01.CSDB_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
570,111,146,165,42,,MTXPDGLEFH01.CSLB_VNFC,MTXPDGLEFH01.CSLB_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
571,111,146,165,43,,MTXPDGLEFH01.ePDG_VNFC,MTXPDGLEFH01.ePDG_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
572,111,146,165,44,,MTXPDGLEFH01.VNFP,MTXPDGLEFH01.VNFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
573,111,146,165,45,,MTXPDGLEFH01.VNRS_VNFC,MTXPDGLEFH01.VNRS_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
574,111,146,165,46,,MTXUNCLEFH01,MTXUNCLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
575,111,146,165,47,,MTXVMSCLEFH01,MTXVMSCLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
576,111,146,165,48,,ORTAAAALEFH02,ORTAAAALEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
577,111,146,165,49,,ORTAASBCLEFH02,ORTAASBCLEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
578,111,146,165,50,,ORTABSFLEFH02,ORTABSFLEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
579,111,146,165,51,,ORTACGWLEFH02.CG_VNFC,ORTACGWLEFH02.CG_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
580,111,146,165,52,,ORTACGWLEFH02.CSLB_VNFC,ORTACGWLEFH02.CSLB_VNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
581,111,146,165,53,,ORTACGWLEFH02.VNFP,ORTACGWLEFH02.VNFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
143,118,114,120,21,,BPSKH03,BPSKH03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
141,116,112,114,,,I-SBCPSKH01,I-SBCPSKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
145,118,114,121,17,,BAGRH01,BAGRH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
146,118,114,121,1,,BDYBH05,BDYBH05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
147,118,114,121,2,,BDYBH06,BDYBH06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
148,118,114,121,3,,BERMH01,BERMH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
149,118,114,121,4,,BHKRH01,BHKRH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
150,118,114,121,12,,BLEFH01,BLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
151,118,114,121,11,,BLEFH02,BLEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
152,118,114,121,5,,BMDPH06,BMDPH06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
153,118,114,121,6,,BPATH01,BPATH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
154,118,114,121,13,,BSFLEFH01,BSFLEFH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
155,118,114,121,14,,BSFLEFH01_USCDB01,BSFLEFH01_USCDB01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
156,118,114,121,15,,BSFLEFH02,BSFLEFH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
157,118,114,121,16,,BSFLEFH02_USCDB01,BSFLEFH02_USCDB01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
158,118,114,121,7,,BTSTH01,BTSTH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
159,118,114,121,18,,BTZLH12,BTZLH12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
160,118,114,121,8,,BVANH01,BVANH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
161,118,114,121,9,,BVANH03,BVANH03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
162,118,114,121,10,,BYUKH01,BYUKH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
163,119,115,123,,,N0609_00986_B2250_YAZARNURULLAHATAC,N0609_00986_B2250_YAZARNURULLAHATAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
164,119,115,123,,,N0622_27172_K9488_BARAN_CELIK_SCELL_2,N0622_27172_K9488_BARAN_CELIK_SCELL_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
165,119,115,123,,,N0685_04435_B2019_DivanOtel_SLC,N0685_04435_B2019_DivanOtel_SLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
166,119,115,123,,,N0685_12383_M1888_PIMEKS_INCEK_SCELL,N0685_12383_M1888_PIMEKS_INCEK_SCELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
167,119,115,123,,,RDSAH04,RDSAH04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
168,119,115,123,,,RPSKH02,RPSKH02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
169,119,115,123,,,RPSKH04,RPSKH04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
170,119,115,123,,,RPSKH05,RPSKH05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
171,119,115,123,,,RPSKH09,RPSKH09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
172,119,115,125,,,N0825_07009_A3336_GOKCEKOY,N0825_07009_A3336_GOKCEKOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
173,119,115,125,,,N0825_07021_A3358_ASAGIMADEN,N0825_07021_A3358_ASAGIMADEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
174,119,115,125,,,N0825_16814_M2415_BORCKA_FINDIKLI,N0825_16814_M2415_BORCKA_FINDIKLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
175,119,115,125,,,N0825_19003_K2205_Borcka_Macahel_SE,N0825_19003_K2205_Borcka_Macahel_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
176,119,115,125,,,N0825_26853_K9197_Cankurtaran_HUB,N0825_26853_K9197_Cankurtaran_HUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
177,119,115,125,,,N0835_24888_K5779_YUSUFELI_YAYLALAR,N0835_24888_K5779_YUSUFELI_YAYLALAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
178,119,115,125,,,N2706_27547_K9853_HATEM_HASTANESI_SMLLC_SE,N2706_27547_K9853_HATEM_HASTANESI_SMLLC_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
179,119,115,125,,,N3330_27664_M5802_TASUCU_1_SMLLC_SE,N3330_27664_M5802_TASUCU_1_SMLLC_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
180,119,115,125,,,N3690_26884_K9235_KARS_KOCABAHCE,N3690_26884_K9235_KARS_KOCABAHCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
181,119,115,125,,,N5325_07577_A5820_GUNEYSU_BASKOY_SE,N5325_07577_A5820_GUNEYSU_BASKOY_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
182,119,115,125,,,N5325_08859_D6455_IKIZDERE_AYVALIK,N5325_08859_D6455_IKIZDERE_AYVALIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
183,119,115,125,,,N5325_08866_D6552_RIZE_ANDON_SBT_PLT,N5325_08866_D6552_RIZE_ANDON_SBT_PLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
184,119,115,125,,,N5325_14471_H3802_Rize_Universite_Alt,N5325_14471_H3802_Rize_Universite_Alt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
185,119,115,125,,,N5325_16983_M2581_KITO_YAYLASI_SE,N5325_16983_M2581_KITO_YAYLASI_SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
186,119,115,125,,,N5325_16997_M2593_Anzer_Yaylasi_HUB,N5325_16997_M2593_Anzer_Yaylasi_HUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
187,119,115,125,,,N5325_16999_M2595_Ridos_Otel,N5325_16999_M2595_Ridos_Otel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
188,119,115,125,,,N5325_19055_E6082_Kalkandere_Yesilkoy,N5325_19055_E6082_Kalkandere_Yesilkoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
189,119,115,125,,,N5325_24917_K5808_CAMLIHEMSIN_GUROLUK,N5325_24917_K5808_CAMLIHEMSIN_GUROLUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
190,119,115,125,,,N5325_30019_K9835_Camlihemsin,N5325_30019_K9835_Camlihemsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
191,119,115,125,,,N5325_35855_K8760_HEMSIN_BASKOY,N5325_35855_K8760_HEMSIN_BASKOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
192,119,115,125,,,N7265_33748_Y1132_RAMAN_KUYULAR_SCELL,N7265_33748_Y1132_RAMAN_KUYULAR_SCELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
